fold,repeat,assay_id,uniprot_id,model,calibration_method,retained_fraction,retained_rows,mae,normalized_mae,uncertainty_threshold,family_id
0,0,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,cross_protein_histgb,mondrian_substitution,0.25,175,0.21871875420960546,0.7576647762285369,0.34034511698229075,cssc_563b32cd16bb
0,0,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,cross_protein_histgb,mondrian_substitution,0.25,187,0.20940630645845693,0.7254053744173955,0.34034511698229075,cssc_563b32cd16bb
0,0,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.23616674816479907,0.8181060228126255,0.34034511698229075,cssc_563b32cd16bb
0,0,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.26742462071627027,0.9263865237442109,0.34034511698229075,cssc_563b32cd16bb
0,0,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20854696763178715,0.7224282486195696,0.34034511698229075,cssc_563b32cd16bb
0,0,RDRP_I33A0_Li_2023,RDRP_I33A0,cross_protein_histgb,mondrian_substitution,0.25,250,0.2686202400377374,0.9305282838040208,0.34034511698229075,cssc_bcc2d8a187a4
0,0,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.198337458541935,0.6870614540082474,0.34034511698229075,cssc_dedbcf3c34ac
0,0,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19812620247855303,0.6863296411719717,0.34034511698229075,cssc_dedbcf3c34ac
0,0,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,cross_protein_histgb,mondrian_substitution,0.25,250,0.16128023840924519,0.5586914137090451,0.34034511698229075,cssc_b0e1111705e5
0,0,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb,mondrian_substitution,0.25,223,0.13535810808200854,0.46889453747712817,0.34034511698229075,cssc_563b32cd16bb
0,0,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.15590247678619848,0.5400622916702598,0.34034511698229075,cssc_563b32cd16bb
0,0,SRC_HUMAN_Ahler_2019,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.16845123379676993,0.5835324828336526,0.34034511698229075,cssc_563b32cd16bb
0,0,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.18850209579180713,0.6529907409847029,0.34034511698229075,cssc_563b32cd16bb
0,0,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1812755705458274,0.6279573106915526,0.34034511698229075,cssc_563b32cd16bb
0,0,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,cross_protein_histgb,mondrian_substitution,0.25,250,0.2649421844539295,0.9177871079786507,0.34034511698229075,cssc_0d06a357cd85
0,0,TRPC_SACS2_Chan_2017,TRPC_SACS2,cross_protein_histgb,mondrian_substitution,0.25,250,0.20252434356189739,0.7015652985141594,0.34034511698229075,cssc_09853598f5f0
0,0,TRPC_THEMA_Chan_2017,TRPC_THEMA,cross_protein_histgb,mondrian_substitution,0.25,250,0.2036885441135186,0.7055981759150562,0.34034511698229075,cssc_09853598f5f0
0,0,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20135315611143687,0.6975081420528711,0.34034511698229075,cssc_ab8b39992872
1,0,A4D664_9INFA_Soh_2019,A4D664_9INFA,cross_protein_histgb,mondrian_substitution,0.25,250,0.22431883317752965,0.7770636208480046,0.31366393261599446,cssc_c55b9af61b07
1,0,A4_HUMAN_Seuma_2022,A4_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,199,0.2114138707404026,0.7323597090153636,0.31366393261599446,cssc_6a1f189f4e62
1,0,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,cross_protein_histgb,mondrian_substitution,0.25,250,0.20542582114343003,0.7116162767570328,0.31366393261599446,cssc_c8ac09285ada
1,0,D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,cross_protein_histgb,mondrian_substitution,0.25,250,0.25931880163453325,0.8984612344927421,0.3180098501641971,cssc_cba7b508de0e
1,0,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.17486361071289708,0.6057456191722517,0.3180098501641971,cssc_9a3ea6c0c19c
1,0,GAL4_YEAST_Kitzman_2015,GAL4_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.18730736848423685,0.6488528724236398,0.31366393261599446,cssc_2be67f569203
1,0,GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,cross_protein_histgb,mondrian_substitution,0.25,250,0.27602320505832717,0.9561729085446246,0.3180098501641971,cssc_cba7b508de0e
1,0,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,cross_protein_histgb,mondrian_substitution,0.25,250,0.122247698717497,0.42347866231353903,0.31366393261599446,cssc_f4afbafe8fe3
1,0,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21561046472469214,0.749857367389914,0.31366393261599446,cssc_afe0fb52df15
1,0,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19196383039427925,0.6649825474082096,0.31366393261599446,cssc_a0ac9f2c6c49
1,0,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,cross_protein_histgb,mondrian_substitution,0.25,235,0.1969959012354376,0.6824142058009229,0.31366393261599446,cssc_952abe758b6a
1,0,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.26097036079866837,0.9040283003600128,0.31366393261599446,cssc_8626537a0620
1,0,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2032142478846778,0.7039551562939825,0.31366393261599446,cssc_8626537a0620
1,0,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,cross_protein_histgb,mondrian_substitution,0.25,250,0.18369081094304607,0.6363239530358259,0.3180098501641971,cssc_029b997580c1
1,0,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.22404866827897024,0.7761277417186117,0.31366393261599446,cssc_2185c9b20e14
1,0,PABP_YEAST_Melamed_2013,PABP_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.16578167248276462,0.5742848517188471,0.31366393261599446,cssc_99a238bc9e63
1,0,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,172,0.12388191120986264,0.4291399846623898,0.3180098501641971,cssc_6f0217bf6d08
1,0,Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,cross_protein_histgb,mondrian_substitution,0.25,250,0.26271394969052597,0.9100682724764199,0.3180098501641971,cssc_cba7b508de0e
1,0,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,cross_protein_histgb,mondrian_substitution,0.25,250,0.2728309367309235,0.9451145724879237,0.3180098501641971,cssc_cba7b508de0e
1,0,R1AB_SARS2_Flynn_2022,R1AB_SARS2,cross_protein_histgb,mondrian_substitution,0.25,250,0.2200950061040798,0.7624318473449158,0.31366393261599446,cssc_9fc1ecf8307b
1,0,RNC_ECOLI_Weeks_2023,RNC_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.18773250825093102,0.6503248102083984,0.31366393261599446,cssc_a0ac9f2c6c49
1,0,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,cross_protein_histgb,mondrian_substitution,0.25,250,0.12900106827707913,0.44687303240969767,0.31366393261599446,cssc_bcab9ac142f5
1,0,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,170,0.18445704463515775,0.6389786392183321,0.3208245265190904,cssc_6f0217bf6d08
1,0,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,cross_protein_histgb,mondrian_substitution,0.25,250,0.22614944188634137,0.7834050386035941,0.3180098501641971,cssc_cf940c8da196
1,0,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,cross_protein_histgb,mondrian_substitution,0.25,250,0.2707834263887553,0.9381187643598841,0.31366393261599446,cssc_761ae81d509c
1,0,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,cross_protein_histgb,mondrian_substitution,0.25,250,0.26029803611033786,0.9017119772307005,0.31366393261599446,cssc_761ae81d509c
1,0,TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.3040180536521715,1.0531499572626342,0.3180098501641971,cssc_99a238bc9e63
1,0,TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,156,0.10579917805198819,0.3664995787527784,0.3180098501641971,cssc_6f0217bf6d08
1,0,UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.18688947521915483,0.6474044566612309,0.31366393261599446,cssc_99a238bc9e63
1,0,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,cross_protein_histgb,mondrian_substitution,0.25,181,0.16205375618893939,0.5613712155154987,0.31366393261599446,cssc_ffaeeb6011e9
2,0,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,cross_protein_histgb,mondrian_substitution,0.25,250,0.18001475733134925,0.6235897234150976,0.30170974316893495,cssc_579275b2407d
2,0,AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,205,0.15866619646799443,0.5496362361649475,0.30219205532752647,cssc_a1269575757e
2,0,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,250,0.21679074259530934,0.7509859831504391,0.30219205532752647,cssc_1ca89f8f1279
2,0,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,250,0.18410117176931076,0.637760964009556,0.30219205532752647,cssc_1ca89f8f1279
2,0,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,248,0.17283458459569728,0.6104592921953418,0.30219205532752647,cssc_1ca89f8f1279
2,0,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,250,0.16876154384101774,0.5846074288965981,0.30219205532752647,cssc_1ca89f8f1279
2,0,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20345208318971988,0.7047790423702588,0.30219205532752647,cssc_de1c5e400a44
2,0,CBS_HUMAN_Sun_2020,CBS_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20846899539845054,0.7294535169081328,0.30219205532752647,cssc_2aec2e528c86
2,0,CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2647482123452985,0.9171225725156987,0.30219205532752647,cssc_1ca77773c7d8
2,0,CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,cross_protein_histgb,mondrian_substitution,0.25,239,0.14376634340562705,0.4980214954245728,0.30219205532752647,cssc_a1269575757e
2,0,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.2612778315675459,0.9050956265586659,0.30170974316893495,cssc_c038c4631e09
2,0,GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21530533204268243,0.7458414429164978,0.3129918392309925,cssc_2aec2e528c86
2,0,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.2667909199702289,0.9241913188687324,0.30170974316893495,cssc_c038c4631e09
2,0,HSP82_YEAST_Flynn_2019,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.22617638295143058,0.783498367587844,0.30170974316893495,cssc_c038c4631e09
2,0,HSP82_YEAST_Mishra_2016,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.2200478995647897,0.7622686654244865,0.30219205532752647,cssc_c038c4631e09
2,0,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.21886675559860033,0.7581787733871931,0.30219205532752647,cssc_ab9383c4e9ad
2,0,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,250,0.22272669730191347,0.7715483022613959,0.30170974316893495,cssc_67512007bfe9
2,0,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,250,0.23910356015570092,0.8282794430603759,0.30170974316893495,cssc_67512007bfe9
2,0,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,cross_protein_histgb,mondrian_substitution,0.25,250,0.17915341419097244,0.6254712863252936,0.30219205532752647,cssc_2aec2e528c86
2,0,NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2166513173484571,0.7505025535998832,0.30219205532752647,cssc_7dd15a2e7599
2,0,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.14514333328105414,0.5027915066411932,0.30219205532752647,cssc_a92a5d40f0e3
2,0,OTC_HUMAN_Lo_2023,OTC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.22460180338452237,0.7780521778758813,0.30219205532752647,cssc_2aec2e528c86
2,0,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,159,0.14107880519762073,0.4887119229511548,0.30219205532752647,cssc_a1269575757e
2,0,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,cross_protein_histgb,mondrian_substitution,0.25,250,0.2186579205285363,0.7574536412095669,0.30219205532752647,cssc_2aec2e528c86
2,0,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,cross_protein_histgb,mondrian_substitution,0.25,250,0.22669886369831366,0.7853082925414665,0.30219205532752647,cssc_2aec2e528c86
2,0,P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.22007991605511346,0.7623795738557823,0.30219205532752647,cssc_a3526b63cbae
2,0,P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.220845076716226,0.7650301694630801,0.30219205532752647,cssc_a3526b63cbae
2,0,P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21706490159302094,0.7519352521658217,0.30219205532752647,cssc_a3526b63cbae
2,0,P53_HUMAN_Kotler_2018,P53_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.18563084689276008,0.6430444380628988,0.30170974316893495,cssc_a3526b63cbae
2,0,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,cross_protein_histgb,mondrian_substitution,0.25,250,0.2259480345854386,0.7827073452465129,0.30219205532752647,cssc_2aec2e528c86
2,0,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2016119624662756,0.698404674012942,0.30219205532752647,cssc_de1c5e400a44
2,0,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.24683843569835534,0.8550760522885743,0.30219205532752647,cssc_67512007bfe9
2,0,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20733427395087226,0.7182283801669714,0.30219205532752647,cssc_67512007bfe9
2,0,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,244,0.16505240163085247,0.5717585917996079,0.30219205532752647,cssc_bc19e1d23319
2,0,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,cross_protein_histgb,mondrian_substitution,0.25,247,0.13468693917576968,0.46656948252279656,0.30219205532752647,cssc_329d15de34fe
2,0,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,200,0.13967546113490617,0.48385037041794204,0.30219205532752647,cssc_a1269575757e
2,0,RL40A_YEAST_Mavor_2016,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.18897184061524547,0.6551563941075205,0.30219205532752647,cssc_de1c5e400a44
2,0,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.17732898256301108,0.6142859220502992,0.30219205532752647,cssc_de1c5e400a44
2,0,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.19070555467171352,0.6606237502659819,0.30219205532752647,cssc_de1c5e400a44
2,0,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,cross_protein_histgb,mondrian_substitution,0.25,250,0.16886341250081416,0.5849603124619726,0.30219205532752647,cssc_60dadcbd5371
2,0,SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,cross_protein_histgb,mondrian_substitution,0.25,209,0.12707133185219638,0.4401883223361158,0.30170974316893495,cssc_3a5047c87583
2,0,SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21424984035397138,0.7421835891050856,0.30219205532752647,cssc_6f5083a5504d
2,0,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,cross_protein_histgb,mondrian_substitution,0.25,250,0.20342551090068797,0.7046869932148808,0.30170974316893495,cssc_5e471b6b3e5d
2,0,SPG1_STRSG_Olson_2014,SPG1_STRSG,cross_protein_histgb,mondrian_substitution,0.25,250,0.1891670643471343,0.6554955421290577,0.30170974316893495,cssc_de1c5e400a44
2,0,SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,cross_protein_histgb,mondrian_substitution,0.25,250,0.18950782099107044,0.6564746770138241,0.30219205532752647,cssc_de1c5e400a44
2,0,SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,177,0.11398390188597005,0.3948522135945848,0.30170974316893495,cssc_a1269575757e
2,0,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1689810804888333,0.5853679265331269,0.30219205532752647,cssc_de1c5e400a44
