assay_id,uniprot_id,taxon,coarse_selection_type,model,score_column,modality,evaluation_type,spearman,rmse,mae,r2,top_fraction,top_recall,ndcg,selected_target_mean,selection_gain_sd,best_variant_regret_sd,test_rows
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.6628686184346909,3.566315462177989,2.9915098132997078,-2.33941948567019,0.1,0.24242424242424243,0.9399889789882541,-0.3061481395757576,0.6415049046151341,0.0,989
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.7028412450568277,5.159190914587297,4.434744627662102,-19.072839098721268,0.1,0.328,0.9657034208933803,-0.270042376912,0.8558521177330869,0.006269734821073218,4996
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5339795775961785,6.301813701548252,5.621983714254481,-48.65682026826013,0.1,0.22826086956521738,0.9406356293375729,-0.07201746051086955,0.5929562006692969,0.0,1837
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,Virus,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.29351541601545666,3.0247193173712477,2.265017544424762,-8.050257360281423,0.1,0.17193308550185873,0.936642523359411,-1.2143062783138243,0.35291330485578776,0.13084914635992845,10754
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.2682393363675676,12.450013328963283,12.148125164615925,-1162.9408698436548,0.1,0.06593406593406594,0.9129162260251282,0.9059554784175824,0.4493013885168005,0.2830040196237928,1813
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,Virus,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.3073156545448271,2.1656968258350275,1.7558942288900377,-0.006429500205507477,0.1,0.4444444444444444,0.9301803232084948,1.2074035046373728,0.9520683879297479,0.0,532
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.26071577718629135,7.6063484689657574,6.571071896990311,-144.518356169882,0.1,0.09243697478991597,0.9216592210921682,-0.1860415755815826,0.255824435488027,5.361141842800602,2374
CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.4170016453054385,7.263566649405697,6.273124643955759,-103.63105671778786,0.1,0.0875,0.9388536426147802,-0.17535255721909718,0.6754860741973131,1.346284515322432,2395
CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,Prokaryote,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.1814047006597426,3.790453647321529,2.7700535478875596,-36.87931408473959,0.1,0.11083743842364532,0.9260064568487738,-0.18817487851709883,0.1035019859541477,1.5811632169214156,8117
CASP3_HUMAN_Roychowdhury_2020,CASP3_HUMAN,Human,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.6163693803849761,5.829599098338667,5.058916771845518,-72.77054009638702,0.1,0.1592356687898089,0.9379389017135574,0.38408647409518865,0.6409793493237597,0.6949962770727227,1567
CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,Human,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.6463515434919017,4.954203492395864,4.078675093191323,-36.65531509765556,0.1,0.2619047619047619,0.956541012883998,0.30714126300807265,0.8471349821763141,3.7495179075810556,1680
CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,Eukaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.18070487316613498,7.6558909793240275,7.041934187294823,-86.57110578428963,0.1,0.05970149253731343,0.9082101912413557,-0.05359898634597565,0.4447492140993179,0.30594474991271475,1340
CBPA2_HUMAN_Tsuboyama_2023_1O6X,CBPA2_HUMAN,Human,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.38306045573689806,1.4173498217571485,1.0905972034032603,-0.4968027013884633,0.1,0.19852941176470587,0.9265755729288828,-0.1448767999533601,0.5726136832396327,0.0,1357
CBS_HUMAN_Sun_2020,CBS_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.37617932839814244,11.120567670082078,10.001564026376252,-559.3926710520215,0.1,0.15789473684210525,0.9409701463600214,0.6372068656248592,0.38560556070548613,0.8550770083424509,7217
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.3769868581676034,6.993280128445364,6.466725378824711,-51.55031794324012,0.1,0.17391304347826086,0.9312560121602269,-0.18795066616684342,0.6175629248120089,0.4514791072680003,917
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Prokaryote,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.44380163671780226,32.90185941039774,24.294584222239298,-0.9314583626022657,0.1,0.1016949152542373,0.8965792904499252,-23.26271186440678,0.1598020257367375,0.0,1176
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Human,Binding,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.3618345915629077,7.17492154046244,5.984408428059947,-183.7430656297194,0.1,0.18566775244299674,0.9356855278736412,0.0901370792616721,0.4241207239723271,3.4951296249916406,6137
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Human,Binding,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.10388033266671498,3.7700859201036425,2.9057180584641285,-0.5442841266074683,0.1,0.21750663129973474,0.9187440706575856,-0.6644107279711676,0.3195174505324564,0.6177101504225342,3761
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Human,Expression,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5343688677580282,8.789468952195794,8.11034124841563,-719.946784004472,0.1,0.271585557299843,0.957708157869256,0.9518380141130299,0.8103419376642587,0.0,6370
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Human,Binding,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5568407459868621,8.575869962123093,7.92643209292048,-551.5340054996141,0.1,0.3463414634146341,0.9633626250815212,0.9023597448829269,0.9914829563937073,0.06515785859417601,6142
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.46570990830027353,5.57015428447348,4.805512840781545,-25.955434373324817,0.1,0.08823529411764706,0.9336197883877199,-0.10552750081689881,0.671552339688106,0.1138295309508175,1353
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Eukaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5123375783304682,2.8828697220978543,2.3052275714976047,-6.644182277870859,0.1,0.19791666666666666,0.9243675618772252,-0.6117538335114933,0.47838880466529093,0.0,955
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Eukaryote,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,-0.0036962058801411632,24488.704260248604,21772.608437533145,-3.7727762052201923,0.1,0.1452991452991453,0.871549724190072,19127.180155009497,-0.23598408916365382,0.0508709031664123,1169
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.303527572304097,13.603973004517755,13.063383500692584,-1217.2501883341365,0.1,0.1796875,0.9306878729045112,-0.10806446281001161,0.6595413587313091,0.01020802939684685,1280
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Eukaryote,Binding,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.44311094115222655,13.551451807098145,12.988936917789466,-1113.474149238527,0.1,0.14556962025316456,0.9268204513655798,0.04169901246835443,0.5257794082287941,0.22299427835988675,1576
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Prokaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.29912177830367936,1.7778266663534248,1.382589016677813,-1.4851918820036465,0.1,0.18811881188118812,0.8939979755398495,-0.5716735342615944,0.24839643657143784,0.06142246273648113,1008
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.36471355146898266,6.537414311768608,5.85283024279656,-28.153055267452984,0.1,0.14754098360655737,0.9415236687854044,-0.12895580435439855,0.7312976681579832,0.03947149688627292,1216
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Eukaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5818826529131005,5.471241007632657,4.746232570742622,-30.397777997134135,0.1,0.23770491803278687,0.9543904745085328,0.20730807778488405,0.89759945909348,0.0,1213
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,Prokaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5186804092428802,6.990484328699449,6.10489773040037,-596.5026501213063,0.1,0.136986301369863,0.9343002081662123,0.9880479452054794,0.43469086825410164,0.4545754777036659,2916
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Prokaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.44242946648957926,5.272294580950927,4.475069475819434,-49.50352689031099,0.1,0.15611814345991562,0.9232388325280175,-0.10852446835443039,0.3804574515696735,1.440893840636773,2363
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Prokaryote,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.18746955357269401,6.768029616955689,6.1844073200730945,-35.00202450631996,0.1,0.11504424778761062,0.8829691203348133,3.2674430450880028,0.14074526866135967,0.514122881535656,1121
ENV_HV1BR_Haddox_2016,ENV_HV1BR,Virus,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.3211823137384358,10.357355700305066,9.569672848840916,-23348.2584232726,0.1,0.1958041958041958,0.9452939331576596,0.06747264038116212,0.37817318730072674,0.325931260613953,12863
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Human,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5114898101048359,5.268741654995073,4.581730116774467,-15.774527982766749,0.1,0.25806451612903225,0.9514405892999072,-0.039786243875092234,0.7748820964421117,0.062433916258590405,1239
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Prokaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.28941191705841374,48.83130619935866,48.72882024820997,-397.0086889423171,0.1,0.28440366972477066,0.933670232829863,47.59733944954129,0.6229921072653241,0.0,2172
FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,Prokaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.544881756903352,3.836575823239702,3.0992379787414035,-17.473484662386713,0.1,0.22950819672131148,0.944139001455795,0.09859636429298814,0.8481533125018644,1.9139689180874204,1219
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Human,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.17747333375691346,1.1777985293829114,0.9019452080447544,-0.9807523310806172,0.1,0.12096774193548387,0.8952207132478794,-0.30936516372989303,0.14058963157625726,0.9740410536445977,1237
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,Eukaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.6042358776094416,4.578979010735316,3.6889886760033326,0.25128965937736925,0.1,0.20833333333333334,0.9401014450462661,-0.6275000000000001,0.8101093669835603,0.2135338381571789,1195
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.4315292518947345,7.34258538844696,6.609539405948691,-721.8032796379656,0.1,0.15517241379310345,0.9179255765660627,0.882919552551724,0.5630896154879128,0.00125787754046669,1154
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Eukaryote,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.07844462521115246,3.88066428958976,3.7366223315074434,-37.93828409711842,0.1,0.13761467889908258,0.8942727359986944,3.360008556583522,-0.11692539410898342,0.19497568032238127,1084
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.6226240236520775,8.684783441996336,7.764330142848427,-370.22219518702303,0.1,0.2403846153846154,0.9543068812353122,-0.03036499166351847,0.8822130996795066,0.0,1034
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Virus,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.6137159001128458,3.4582492304386143,2.8586063133100206,-11.43410449249885,0.1,0.2980769230769231,0.9511456348550142,0.05146799949630551,0.792773574792699,0.3240552550378317,1040
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Human,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.644762461517345,4.4118289192244236,3.7387064669879044,-17.89949643461451,0.1,0.336,0.9539895809882188,0.019779446950888766,0.9322981963001422,0.0,1244
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Human,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.3835397285178255,8.510720961048262,7.256554036635357,-379.1557682020703,0.1,0.16520210896309315,0.9389959821625488,0.7354950727891038,0.3718126828628308,0.34976597482468874,5689
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.47655706760164407,7.247971187427173,5.8581480379358934,-752.4134648834798,0.1,0.16132858837485173,0.950203174969227,0.6196976275207592,0.5293859580461854,0.012497241733164575,16853
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Eukaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.3832233044456304,9.531587770084867,8.797050630515622,-336590.44760418,0.1,0.1592920353982301,0.933903295594193,-0.0007474555376106181,0.47503366627888194,0.18645421381643643,2252
HSP82_YEAST_Flynn_2019,HSP82_YEAST,Eukaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.37060573989830925,8.34511542584397,7.455151029907861,-504.6130170614435,0.1,0.11503759398496241,0.9437419736814422,-0.0199353124873755,0.43734675469019424,1.0558093171988119,13294
HSP82_YEAST_Mishra_2016,HSP82_YEAST,Eukaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.48532149687874154,8.840834003193333,7.953101045208402,-615.1050319850722,0.1,0.17321016166281755,0.9435084857355619,-0.015620304027713626,0.48948925484545813,1.0278582704788908,4323
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5013014486808668,9.111329065496124,8.227040527047754,-141.23485746339446,0.1,0.14002333722287047,0.9532096532720694,1.0829165173990665,0.5563632308267791,1.2335850511328594,8570
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Human,Expression,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.35129642164121794,9.219913692966317,8.281048668962253,-672.7367054785054,0.1,0.16428571428571428,0.9392007980819261,0.8575909893923107,0.46262753399891077,0.4926593630931032,8396
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Virus,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.016380167671812457,2.2851745318170043,1.953994500689138,-3.4363153073162893,0.1,0.09186906019007392,0.9164179275462024,-2.188344438499851,-0.03140044441987034,0.5322280305788205,9462
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,Prokaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5618348178011489,8.280451929198307,7.652317746756073,-839.049780516114,0.1,0.26277372262773724,0.9344688455006731,0.9581021897737226,0.5795607881992021,0.0,1367
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Human,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.33863458552552345,8.500147925114637,8.049767662593885,-107.77788280625262,0.1,0.15789473684210525,0.92325735344352,0.03970327760895007,0.4505208367086155,0.15250216591370425,1329
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Prokaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.25150371836382024,1.4883457859637623,1.1544413836037386,-2.4701318920653885,0.1,0.24468085106382978,0.9179920547209557,-0.2788058336504345,0.5214078980874436,0.2696848537919655,940
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Human,Expression,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.09303042689105107,9.40734160129676,8.548640190437624,-619.7434029653647,0.1,0.01282051282051282,0.8978186079349085,0.9861210036495728,0.06589162874139717,1.166749004203124,2339
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Human,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.527602245718892,9.153424511076562,8.35070281743512,-528.5021164833424,0.1,0.2025862068965517,0.9426197759104021,1.0445097631939655,0.7106105765093679,0.3500064222501464,2315
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Eukaryote,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.3279061130359199,9.9721386070583,8.942431572043676,-270.2204813836015,0.1,0.13629842180774748,0.9378704015443114,0.2568973501836442,0.41563479312862045,0.7540013382029682,6963
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Eukaryote,Expression,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.26277402596350363,9.211443278272528,8.148463860486826,-17.257174719104853,0.1,0.09826589595375723,0.9310617368513868,0.14625916509682083,0.41997536182256745,0.7351940251949121,6917
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Prokaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.5593921909771165,6.005888494003471,5.23805540683981,-37.38838240025211,0.1,0.20161290322580644,0.9481235050513466,1.7831990927419357,0.6488648111626162,0.27580544117205485,4960
LGK_LIPST_Klesmith_2015,LGK_LIPST,Eukaryote,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.4826305984644972,5.189926093492712,4.044647905222925,-103.51891788617219,0.1,0.2826362484157161,0.9493430508944682,-0.36079226869455,0.6137700008022723,0.12863212974482274,7890
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Eukaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.43300995077938376,2.913734641688138,2.328714271656018,-15.521570799440127,0.1,0.2727272727272727,0.9236360243866879,0.03657401623110433,0.7327867798863248,0.19260106646447858,762
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Eukaryote,Stability,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.4875384940211361,4.222888309909684,3.6789516448188135,-14.129985573533856,0.1,0.13793103448275862,0.9309169968808391,-0.03940690263348596,0.6705917673628297,0.0,1155
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,Activity,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.570964365595738,8.270989909741408,7.391032023144455,-6.543507564245371,0.1,0.18703703703703703,0.9503001603588285,-0.23808956053794642,0.6989332849117392,0.001963292174602817,5393
MK01_HUMAN_Brenan_2016,MK01_HUMAN,Human,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.1351351148033588,5.469633476204101,4.547765148718075,-21.98277498437234,0.1,0.1130690161527166,0.9195936266984227,-8.105943843229074,0.04689587557261145,1.512168641728943,6809
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,Prokaryote,OrganismalFitness,carp_640m,CARP_640M,sequence,official_zero_shot_paired_complete_case,0.32944191970614795,5.088087833679667,4.133609410306921,-241.88134224018162,0.1,0.1396508728179551,0.9283977904639604,-0.1172558888902743,0.3391698463187122,0.46260074064843154,4007
