assay_id,uniprot_id,seed,taxon,coarse_selection_type,train_rows,train_positions,mutation_density,variants_per_position_mean,variants_per_position_cv,target_std,target_iqr,target_skew,relative_variability_site_means,fraction_highly_variable_sites,mean_within_site_sd_scaled,zero_score_train_spearman,zero_score_train_top_recall,zero_score_std,log_protein_length,supervised_test_spearman,zero_shot_test_spearman,supervised_advantage,supervised_wins
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,43,Virus,OrganismalFitness,8569.0,451.0,1.0,19.0,0.0,1.2418744079610884,2.017334355,0.27255102040480905,0.7739406745003443,0.29933481152993346,0.608175730056007,0.507697673906415,0.26954492415402564,3.7454717294925746,6.338594078203183,0.3074160122005551,0.4990452656803458,-0.1916292534797907,0
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,44,Virus,OrganismalFitness,8568.0,451.0,0.9998833002684094,18.997782705099777,0.0024758640797848306,1.2485435304347599,2.0387587077500005,0.27055236000016303,0.7758538126200469,0.28824833702882485,0.6072429266802317,0.49079503249839174,0.25670945157526254,3.7572677402500196,6.338594078203183,0.3397207950128042,0.5635289367576278,-0.2238081417448236,0
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,45,Virus,OrganismalFitness,8568.0,451.0,0.9998833002684094,18.997782705099777,0.0024758640797848306,1.2417342223549113,1.9954974660000002,0.32527541470452465,0.7779934284963966,0.2793791574279379,0.6038986896884954,0.4906199620696878,0.2777129521586931,3.813294401217423,6.338594078203183,0.4502149390409921,0.5712259820236374,-0.12101104298264531,0
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,46,Virus,OrganismalFitness,8568.0,451.0,0.9998833002684094,18.997782705099777,0.0024758640797848306,1.2380834901076299,2.01175822075,0.27198266102623964,0.7805631403627432,0.28159645232815966,0.6018023610892098,0.508009943922792,0.27887981330221706,3.715146629096472,6.338594078203183,0.4298270789777309,0.4999141640162156,-0.07008708503848465,0
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,42,Virus,OrganismalFitness,1870.0,442.0,0.22267206477732793,4.230769230769231,0.27319033771761664,0.9211729574521961,0.34865724275,6.225750979497359,0.6274046378607422,0.14027149321266968,0.42138258336862255,0.47991691690233546,0.20320855614973263,3.343574985981655,6.338594078203183,0.2339034130636902,0.3950201762689424,-0.16111676320525223,0
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,43,Virus,OrganismalFitness,1875.0,442.0,0.22326744462967374,4.242081447963801,0.27718200999824405,0.9666468642632117,0.3535234035,8.803532286527295,0.5493083785027135,0.1425339366515837,0.4178575695297991,0.4532373493508572,0.2074468085106383,3.298585281677485,6.338594078203183,0.2388575220295306,0.5039711113287775,-0.2651135892992469,0
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,44,Virus,OrganismalFitness,1872.0,442.0,0.22291021671826625,4.235294117647059,0.2790834697647219,1.022929538874112,0.3386629392500001,8.527378443353568,0.588010613090021,0.12895927601809956,0.39748564856763113,0.45896792504066025,0.20212765957446807,3.308421173481226,6.338594078203183,0.3377370521478118,0.4844413862203465,-0.1467043340725347,0
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,45,Virus,OrganismalFitness,1896.0,442.0,0.22576804000952608,4.289592760180995,0.27984617757400065,0.8316952020902804,0.35029370525,6.2254829349809855,0.5718301458659035,0.16968325791855204,0.4352968484478422,0.4626277038724971,0.21578947368421053,3.298348987808891,6.338594078203183,0.3607813909170003,0.4606349119667116,-0.09985352104971129,0
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,46,Virus,OrganismalFitness,1877.0,442.0,0.22350559657061206,4.246606334841629,0.26977751337900563,1.0259122005175714,0.333449759,8.52300422747207,0.5857833404232287,0.12217194570135746,0.3914340038370013,0.4625277685812512,0.23404255319148937,3.2835125396671816,6.338594078203183,0.2506261504278839,0.4627027140950254,-0.2120765636671415,0
A4D664_9INFA_Soh_2019,A4D664_9INFA,42,Virus,OrganismalFitness,11533.0,607.0,1.0,19.0,0.0,0.44689612755257324,0.44541579935795605,5.380703840339142,0.7452794169301038,0.214168039538715,0.509434939572599,0.16852252980036633,0.1412478336221837,5.230118341546728,6.633318433280377,0.2833554363104447,0.0729216885788343,0.2104337477316104,1
A4D664_9INFA_Soh_2019,A4D664_9INFA,43,Virus,OrganismalFitness,11533.0,607.0,1.0,19.0,0.0,0.4414208163829182,0.43659889507169003,5.489092065510879,0.743831648549767,0.21252059308072488,0.5074877302381977,0.16634106567762175,0.1438474870017331,5.246631439820689,6.633318433280377,0.3048920405440312,0.0771990578688392,0.227692982675192,1
A4D664_9INFA_Soh_2019,A4D664_9INFA,44,Virus,OrganismalFitness,11533.0,607.0,1.0,19.0,0.0,0.43847048944408973,0.4318077175771469,5.568099942721689,0.7376978880527201,0.2257001647446458,0.514871273398231,0.13823397977383525,0.12824956672443674,5.192143275454575,6.633318433280377,0.2753643754522246,0.1860783908127562,0.08928598463946838,1
A4D664_9INFA_Soh_2019,A4D664_9INFA,45,Virus,OrganismalFitness,11533.0,607.0,1.0,19.0,0.0,0.4083216102916279,0.46349455031808606,2.5730129490821914,0.7370058884320627,0.2784184514003295,0.5554910705662647,0.16254504298098907,0.1464471403812825,5.246419193421681,6.633318433280377,0.277635144723897,0.0964242193398474,0.1812109253840496,1
A4D664_9INFA_Soh_2019,A4D664_9INFA,46,Virus,OrganismalFitness,11533.0,607.0,1.0,19.0,0.0,0.4517639151354727,0.459007292313784,5.24084487184826,0.7447484590502603,0.22075782537067545,0.5091042259790035,0.16639706029477577,0.13778162911611785,5.18627369297684,6.633318433280377,0.2990491070291333,0.0702556641470027,0.2287934428821306,1
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,42,Prokaryote,OrganismalFitness,4009.0,213.0,0.9906103286384976,18.821596244131456,0.03476965200639126,2.0786007718101978,3.9288455628804475,-0.2702557139134711,0.8454585740975341,0.1596244131455399,0.49907858660900056,0.7364116711461062,0.3167082294264339,3.9305066195794134,5.58724865840025,0.5555258430632407,0.73771713266131,-0.1821912895980693,0
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,43,Prokaryote,OrganismalFitness,4004.0,213.0,0.9893748455646157,18.7981220657277,0.038972244091726366,2.103141050396858,3.96592499896956,-0.2987257083855229,0.8446545426630442,0.15023474178403756,0.5013365354998484,0.7300890697227039,0.3316708229426434,3.960156981730528,5.58724865840025,0.348023352023352,0.7654584934584935,-0.4174351414351415,0
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,44,Prokaryote,OrganismalFitness,4001.0,213.0,0.9886335557202867,18.784037558685448,0.039298253486820464,2.0928296498782646,3.9360302638699998,-0.33536998114345806,0.8455743875207279,0.1596244131455399,0.5010976356134341,0.7408551604602596,0.3092269326683292,3.8773840122795433,5.58724865840025,0.5254815227406311,0.7285364269114326,-0.20305490417080152,0
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,45,Prokaryote,OrganismalFitness,4009.0,213.0,0.9906103286384976,18.821596244131456,0.03199046054753085,2.090405133790852,3.941733179326,-0.3058884568313725,0.8523178740105032,0.14553990610328638,0.48936127250135775,0.7314950713044607,0.3117206982543641,3.96235282469021,5.58724865840025,0.421620636210555,0.7635767258390812,-0.3419560896285262,0
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,46,Prokaryote,OrganismalFitness,4013.0,213.0,0.9915987150976031,18.84037558685446,0.03344536342593634,2.0966035568205554,3.9496767438303997,-0.2966051771431185,0.8456009692996495,0.1596244131455399,0.49896426321645015,0.742294543740285,0.31592039800995025,3.990131677616647,5.58724865840025,0.5515673273278153,0.7263209511406697,-0.17475362381285442,0
A4_HUMAN_Seuma_2022,A4_HUMAN,42,Human,Stability,644.0,34.0,0.9969040247678018,18.941176470588236,0.012422360248447204,1.6194579192236422,2.4045434954788116,-0.547252531712884,0.7143457242115812,0.38235294117647056,0.6594933633044384,0.5176746926702505,0.07692307692307693,4.671731403773049,6.647688373563329,0.3562968582344056,0.4024221051264702,-0.0461252468920646,0
A4_HUMAN_Seuma_2022,A4_HUMAN,43,Human,Stability,644.0,34.0,0.9969040247678018,18.941176470588236,0.012422360248447204,1.6742050304200136,2.671991418425131,-0.40856276715561535,0.6836159914568001,0.35294117647058826,0.6812590038339723,0.5033957850957287,0.06153846153846154,4.680159235109663,6.647688373563329,0.6291356556564766,0.4766913387871704,0.15244431686930615,1
A4_HUMAN_Seuma_2022,A4_HUMAN,44,Human,Stability,644.0,34.0,0.9969040247678018,18.941176470588236,0.012422360248447204,1.6417809438470838,2.457183068989134,-0.3845899323725142,0.6897926974476914,0.38235294117647056,0.6856043510820286,0.5185610028464633,0.06153846153846154,4.762911003286886,6.647688373563329,0.3510753900723761,0.386231453194732,-0.03515606312235592,0
A4_HUMAN_Seuma_2022,A4_HUMAN,45,Human,Stability,644.0,34.0,0.9969040247678018,18.941176470588236,0.012422360248447204,1.570184515772148,2.2828535098890033,-0.5252853128635094,0.6481013260271097,0.5294117647058824,0.7201435536762598,0.48116084303476886,0.09230769230769231,4.60547353563225,6.647688373563329,0.4862013819121235,0.5980152953478358,-0.11181391343571234,0
A4_HUMAN_Seuma_2022,A4_HUMAN,46,Human,Stability,644.0,34.0,0.9969040247678018,18.941176470588236,0.012422360248447204,1.6512407719235187,2.435283188502521,-0.4965970908633085,0.6418683397669868,0.4117647058823529,0.7176665486361086,0.4420838061152123,0.03076923076923077,4.5165999783925095,6.647688373563329,0.6732618456933139,0.6440687812245846,0.02919306446872938,1
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,42,Prokaryote,OrganismalFitness,1423.0,129.0,0.580579355365157,11.031007751937985,0.4419440036758298,1.8284191050035996,2.5949357596650007,-0.29990028178842737,0.6190114763768031,0.49612403100775193,0.6622705301039586,0.47070942676041977,0.21678321678321677,3.9037724191711343,5.181783550292085,0.2875262910746488,0.5693012897998795,-0.2817749987252307,0
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,43,Prokaryote,OrganismalFitness,1432.0,129.0,0.5842513259893921,11.10077519379845,0.4330949062737487,1.8786160484945023,2.6350156204775006,-0.38641908560126365,0.6120555174849113,0.49612403100775193,0.676292505389136,0.4807077267930143,0.2013888888888889,3.7880729583060697,5.181783550292085,0.231907225358975,0.5189834054627268,-0.2870761801037518,0
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,44,Prokaryote,OrganismalFitness,1420.0,129.0,0.5793553651570787,11.007751937984496,0.42692554799060456,1.8539788463847116,2.5230788949800003,-0.32119138000276826,0.6081432610499229,0.4806201550387597,0.6790829482880059,0.4696097522340322,0.19014084507042253,3.889322002051088,5.181783550292085,0.1802444438176283,0.5721831788111081,-0.39193873499347986,0
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,45,Prokaryote,OrganismalFitness,1419.0,129.0,0.5789473684210527,11.0,0.42730196472320797,1.8315840559513825,2.5644481233299996,-0.2965208275350383,0.6317128880408531,0.4728682170542636,0.6620307156679502,0.47638376340796684,0.19718309859154928,3.9053238822628225,5.181783550292085,0.2136231354605615,0.5351916396558998,-0.3215685041953383,0
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,46,Prokaryote,OrganismalFitness,1450.0,129.0,0.591595267237862,11.24031007751938,0.4295693720717487,1.8774760530284014,2.7121818480575004,-0.3271336426127828,0.6274634075807163,0.46511627906976744,0.6710989111038534,0.47163258429034227,0.20689655172413793,3.7774880035126936,5.181783550292085,0.2767840492840492,0.5630217005217005,-0.2862376512376513,0
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,42,Human,Binding,1786.0,94.0,1.0,19.0,0.0,1.0894146500551811,1.3195808740000001,0.26581070183090355,0.6803333830376551,0.30851063829787234,0.6327815491895219,0.20266243243274695,0.17318435754189945,3.3755601242328166,6.692083742506628,0.2418110329289956,0.2711089554870011,-0.02929792255800548,0
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,43,Human,Binding,1786.0,94.0,1.0,19.0,0.0,1.1484019979996642,1.382983210625,0.29989120837226413,0.7139217564573119,0.2978723404255319,0.6135093211604888,0.16922389675626157,0.11731843575418995,3.2880351705615327,6.692083742506628,0.2754808526033379,0.4362104780011785,-0.16072962539784064,0
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,44,Human,Binding,1786.0,94.0,1.0,19.0,0.0,1.1566086540474931,1.4355538717500003,0.22005834417805073,0.7323758823292806,0.2765957446808511,0.5933311262638625,0.2213814229764055,0.1340782122905028,3.2208644798736343,6.692083742506628,0.1188753681472698,0.2897906050513501,-0.17091523690408034,0
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,45,Human,Binding,1786.0,94.0,1.0,19.0,0.0,1.1625138387043905,1.375511636,0.24160851651212226,0.7314666448230291,0.2765957446808511,0.5933417622455311,0.20069016851572816,0.11173184357541899,3.391697382461111,6.692083742506628,0.1552906368297102,0.3451942348015319,-0.18990359797182169,0
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,46,Human,Binding,1786.0,94.0,1.0,19.0,0.0,1.095161277729689,1.307000425,0.2484880078201874,0.737528514073933,0.2765957446808511,0.5915787919866432,0.2207233662456661,0.1340782122905028,3.429865807650568,6.692083742506628,0.1922196796338672,0.2386421121077277,-0.04642243247386049,0
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,42,Human,Activity,6246.0,330.0,0.9961722488038277,18.927272727272726,0.017512019101985677,0.7413674209968326,0.995690735457335,1.0311651655614424,0.5555189166058765,0.5909090909090909,0.7867446987936711,0.4935698301064766,0.152,3.5905478602159535,6.025865973825314,0.4235625662164484,0.4897250106654992,-0.06616244444905084,0
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,43,Human,Activity,6249.0,330.0,0.9966507177033492,18.936363636363637,0.014726703456723923,0.7434806957029951,0.9996942157437898,0.9753315699598473,0.5552474483206222,0.5969696969696969,0.789860332737558,0.49455634084347216,0.1584,3.613570859802763,6.025865973825314,0.3762981637301486,0.4830292406049327,-0.10673107687478406,0
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,44,Human,Activity,6249.0,330.0,0.9966507177033492,18.936363636363637,0.015289774449617433,0.7387323980964531,1.0061813930958103,0.9712896983086304,0.5637183877213257,0.5878787878787879,0.7835783831862048,0.49853026838199355,0.1552,3.6382835205998445,6.025865973825314,0.3815255718455178,0.4688425492033738,-0.08731697735785604,0
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,45,Human,Activity,6247.0,330.0,0.9963317384370016,18.93030303030303,0.016805018513360605,0.7330521991909782,1.00193802260431,0.9916445514382807,0.5606038758805113,0.6060606060606061,0.7870395052866557,0.5130657930936593,0.1664,3.6805649825039204,6.025865973825314,0.4110005143015744,0.4077942927749753,0.0032062215265991068,1
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,46,Human,Activity,6243.0,330.0,0.9956937799043062,18.918181818181818,0.018122938382334877,0.7310302595377406,0.9848131804255198,1.0196999694657782,0.544371982592857,0.6121212121212121,0.7964904950172164,0.49416369281405265,0.1728,3.6333512884595827,6.025865973825314,0.4180389723253926,0.4866296165900322,-0.06859064426463957,0
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,42,Human,Stability,653.0,38.0,0.9044321329639889,17.18421052631579,0.19014580783989166,0.9381194642570571,1.2881018935951352,-0.8830160316034144,0.8135591403830897,0.34210526315789475,0.576016931658363,0.5326606935393327,0.12121212121212122,3.4349072227024635,3.871201010907891,0.5931235635441682,0.3456718233069146,0.24745174023725358,1
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,43,Human,Stability,676.0,38.0,0.9362880886426593,17.789473684210527,0.1328728495437019,0.9316411406922068,1.3339937156171677,-0.76617852396883,0.7512496471045378,0.4473684210526316,0.6265181580738791,0.5022318559371166,0.20588235294117646,3.223745173300049,3.871201010907891,0.5393296358813601,0.5386665059078852,0.0006631299734748408,1
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,44,Human,Stability,660.0,38.0,0.9141274238227147,17.36842105263158,0.17494587907710377,0.9484807486983443,1.3532161281523392,-0.7924584426157141,0.7976921160414271,0.34210526315789475,0.5794800561797724,0.5285119821420411,0.19696969696969696,3.4490906226158233,3.871201010907891,0.5264707605765849,0.5164654869330834,0.010005273643501567,1
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,45,Human,Stability,666.0,38.0,0.9224376731301939,17.526315789473685,0.1612419670709766,0.9906574053663878,1.5885197358824823,-0.5835106597601484,0.7773085687930446,0.42105263157894735,0.5958392137634226,0.6001958784883114,0.22388059701492538,3.403724207824396,3.871201010907891,0.3716060031050543,0.2843851910265573,0.08722081207849702,1
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,46,Human,Stability,654.0,38.0,0.9058171745152355,17.210526315789473,0.18999663078910173,0.964202751518222,1.3845994985009888,-0.7445619504026902,0.7922573539133807,0.39473684210526316,0.5948294717556382,0.5355698035657157,0.19696969696969696,3.4837178851843356,3.871201010907891,0.2234405231158712,0.4694650130188692,-0.24602448990299802,0
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,42,Prokaryote,Activity,4989.0,273.0,0.9618276460381724,18.274725274725274,0.07598431394668838,0.38115770775453334,0.5524,-0.6645984239019208,0.7099705496428452,0.4468864468864469,0.631833326047764,0.5498074514181067,0.1683366733466934,3.6705215239122366,5.849324779946859,0.5341770521803447,0.5846544465344417,-0.05047739435409693,0
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,43,Prokaryote,Activity,4980.0,273.0,0.9600925390399074,18.24175824175824,0.08419954317906576,0.37853442786108815,0.5431250000000001,-0.6281915196847065,0.7062798481386632,0.46886446886446886,0.6356592264281614,0.5568406687681292,0.19879518072289157,3.630118406481181,5.849324779946859,0.5335134851169591,0.5604459754222656,-0.026932490305306533,0
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,44,Prokaryote,Activity,4977.0,273.0,0.9595141700404858,18.23076923076923,0.08685367661038351,0.3881192506440569,0.5583,-0.6129065961584484,0.7163349888525045,0.43223443223443225,0.6255702012055504,0.5543325969297861,0.1927710843373494,3.6390005340913167,5.849324779946859,0.4862703519850323,0.5650833697830542,-0.07881301779802186,0
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,45,Prokaryote,Activity,4997.0,273.0,0.9633699633699634,18.304029304029303,0.07682004594424327,0.39059789056782335,0.5736,-0.6271209808459303,0.7152533358325703,0.4432234432234432,0.6273836997373314,0.5861831033989154,0.2,3.6240400788131226,5.849324779946859,0.5602369822145382,0.4284182645237606,0.13181871769077763,1
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,46,Prokaryote,Activity,4984.0,273.0,0.9608636977058029,18.256410256410255,0.08147796905020908,0.3822156428007977,0.5582750000000001,-0.5712643486310469,0.7201927183020627,0.43223443223443225,0.6226181840849953,0.5678162667150701,0.20040080160320642,3.635017779696588,5.849324779946859,0.4859333929234181,0.5107816748496334,-0.024848281926215354,0
