fold,repeat,assay_id,uniprot_id,model,calibration_method,retained_fraction,retained_rows,mae,normalized_mae,uncertainty_threshold,family_id
0,0,RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,243,0.18045314968079604,0.625108380138417,0.3147132984984503,cssf_12ebdb52f01c
0,0,RNC_ECOLI_Weeks_2023,RNC_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.19571359858154552,0.6779721319369048,0.31417881914438567,cssf_a0ac9f2c6c49
0,0,RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,cross_protein_histgb,mondrian_substitution,0.25,250,0.11143177356261766,0.3860111797815665,0.30874906580420647,cssf_ffbe89385f32
0,0,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,170,0.1629939264015411,0.5646281360460366,0.3147132984984503,cssf_6f0217bf6d08
0,0,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,cross_protein_histgb,mondrian_substitution,0.25,250,0.24225550075064212,0.8391980910254553,0.3147132984984503,cssf_cf940c8da196
0,0,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,cross_protein_histgb,mondrian_substitution,0.25,250,0.20033828992013916,0.6939925406826469,0.30874906580420647,cssf_5e471b6b3e5d
0,0,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb,mondrian_substitution,0.25,223,0.13410317259514634,0.4645473106799024,0.31417881914438567,cssf_63a1a4e89751
0,0,TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,156,0.11462361804857817,0.3970683752314257,0.3147132984984503,cssf_6f0217bf6d08
0,0,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,cross_protein_histgb,mondrian_substitution,0.25,164,0.2022728919185953,0.700694665719349,0.3147132984984503,cssf_a523304d9a92
0,0,TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20966283942561217,0.7262937438355935,0.31417881914438567,cssf_b5a772423035
0,0,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,cross_protein_histgb,mondrian_substitution,0.25,181,0.12145627003049378,0.4207372636244425,0.3147132984984503,cssf_ffaeeb6011e9
0,0,VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20103466296282438,0.6964048488707055,0.30874906580420647,cssf_893ea5ec829f
0,0,VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,175,0.20138481545096965,0.6976190477721103,0.30024326944092344,cssf_893ea5ec829f
1,0,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,cross_protein_histgb,mondrian_substitution,0.25,250,0.22160932636641678,0.7676776092343948,0.3218944364927323,cssf_a5d49b9502ef
1,0,AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,205,0.17046558231897171,0.590510538143298,0.3218944364927323,cssf_265b55e38391
1,0,BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,cross_protein_histgb,mondrian_substitution,0.25,223,0.20141179810867696,0.6977113755549511,0.3214212032899808,cssf_39e5faa59a41
1,0,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2088454131412779,0.7234620947079503,0.3214212032899808,cssf_234425dd63e3
1,0,CASP3_HUMAN_Roychowdhury_2020,CASP3_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1931540889519701,0.6691057260619278,0.3205386900521875,cssf_99e3b36fb3c0
1,0,CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1906416031835645,0.6604022157018271,0.3214212032899808,cssf_99e3b36fb3c0
1,0,CBS_HUMAN_Sun_2020,CBS_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2231660638013309,0.780880004641858,0.3218944364927323,cssf_c188af622fce
1,0,CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,250,0.17062425332591752,0.5910600470580817,0.3218944364927323,cssf_322a3fa1e236
1,0,CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,cross_protein_histgb,mondrian_substitution,0.25,239,0.15020449168381078,0.5203239075003931,0.3218944364927323,cssf_265b55e38391
1,0,DYR_ECOLI_Nguyen_2023,DYR_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.1962722542899927,0.6807369843690843,0.3218944364927323,cssf_0932cd92de6e
1,0,DYR_ECOLI_Thompson_2019,DYR_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.1924164635259512,0.6665505153546835,0.3218944364927323,cssf_0932cd92de6e
1,0,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,cross_protein_histgb,mondrian_substitution,0.25,250,0.24008171820987753,0.8316701216794766,0.32605463117221023,cssf_eb7894768bb9
1,0,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.16557271360578277,0.5735609914051004,0.3218944364927323,cssf_9a3ea6c0c19c
1,0,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.2043747928901664,0.7079770034555166,0.3218944364927323,cssf_ab9383c4e9ad
1,0,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,191,0.1735739362820331,0.6012782707890668,0.3214212032899808,cssf_a1eda43852c5
1,0,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.22355059664082763,0.7744054576535838,0.3218944364927323,cssf_48cbc265b524
1,0,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,cross_protein_histgb,mondrian_substitution,0.25,250,0.17999878882922435,0.6284227096336462,0.3214212032899808,cssf_9a90786f7320
1,0,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,cross_protein_histgb,mondrian_substitution,0.25,250,0.2202053787561544,0.7628141919068505,0.3218944364927323,cssf_1d81bb997017
1,0,PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.18531581106836284,0.6419539630121585,0.3218944364927323,cssf_c26e504ac4d4
1,0,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19304279064251847,0.6687201772156198,0.3218944364927323,cssf_40b8ae05fc9a
1,0,R1AB_SARS2_Flynn_2022,R1AB_SARS2,cross_protein_histgb,mondrian_substitution,0.25,250,0.22304567881887266,0.7726532825726915,0.3218944364927323,cssf_9fc1ecf8307b
1,0,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,cross_protein_histgb,mondrian_substitution,0.25,194,0.21375299236258619,0.7404627040880003,0.3214212032899808,cssf_0eef6f01f081
1,0,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,244,0.1894213837635452,0.6561752665653614,0.3214212032899808,cssf_bc19e1d23319
1,0,REV_HV1H2_Fernandes_2016,REV_HV1H2,cross_protein_histgb,mondrian_substitution,0.25,250,0.22784789005152958,0.7892886385776511,0.3218944364927323,cssf_4ddd0adc0328
1,0,RL40A_YEAST_Mavor_2016,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.1994395516140174,0.6914474508606703,0.3214212032899808,cssf_40b8ae05fc9a
1,0,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.20350664016321257,0.7049680333647473,0.3214212032899808,cssf_40b8ae05fc9a
1,0,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.20694063709943106,0.7168637536457415,0.3218944364927323,cssf_40b8ae05fc9a
1,0,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,cross_protein_histgb,mondrian_substitution,0.25,250,0.1427106352484963,0.49436438924390746,0.3214212032899808,cssf_bcab9ac142f5
1,0,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1895585303788398,0.6566503474535421,0.3218944364927323,cssf_5602ca7080fe
1,0,SERC_HUMAN_Xie_2023,SERC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19154582031958364,0.6635345173092975,0.3214212032899808,cssf_f2035d659d6a
1,0,SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.24049255057191632,0.8330910494104024,0.3218944364927323,cssf_6f5083a5504d
1,0,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,cross_protein_histgb,mondrian_substitution,0.25,250,0.16734284082977824,0.579692895046695,0.3218944364927323,cssf_b0e1111705e5
1,0,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19407714437895868,0.6723032854562008,0.3214212032899808,cssf_19622d9f3f73
2,0,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,cross_protein_histgb,mondrian_substitution,0.25,250,0.23408826311002912,0.8109059357773127,0.3040488734036826,cssf_1bf288bd319a
2,0,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,cross_protein_histgb,mondrian_substitution,0.25,250,0.23806470104222763,0.8246821131966338,0.3040488734036826,cssf_c9df9de4e934
2,0,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,cross_protein_histgb,mondrian_substitution,0.25,250,0.21085122349702026,0.7304104290751054,0.3040488734036826,cssf_97ae43962602
2,0,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,cross_protein_histgb,mondrian_substitution,0.25,250,0.23392071693081634,0.8103761708118775,0.3040488734036826,cssf_97ae43962602
2,0,A4D664_9INFA_Soh_2019,A4D664_9INFA,cross_protein_histgb,mondrian_substitution,0.25,250,0.243143167226738,0.8422730594364873,0.3040488734036826,cssf_c55b9af61b07
2,0,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,cross_protein_histgb,mondrian_substitution,0.25,250,0.19971364278504003,0.6918287005266257,0.3020076420530866,cssf_c8ac09285ada
2,0,ACE2_HUMAN_Chan_2020,ACE2_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2506334517101063,0.8682201789867278,0.30866732112704476,cssf_67d793b1df10
2,0,ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,cross_protein_histgb,mondrian_substitution,0.25,250,0.17330801973230858,0.6003568912495367,0.30866732112704476,cssf_8af86fe1b209
2,0,BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.1675122607777587,0.5802797832555748,0.3040488734036826,cssf_784e4bfd3195
2,0,C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,cross_protein_histgb,mondrian_substitution,0.25,250,0.21670816060385925,0.7506994645111869,0.3040488734036826,cssf_97ae43962602
2,0,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.24313964601416274,0.8422608716993597,0.3040488734036826,cssf_16d6e5408850
2,0,CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,cross_protein_histgb,mondrian_substitution,0.25,133,0.2689412037850475,0.9316413042801213,0.3020076420530866,cssf_c257cf3223e7
2,0,CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,cross_protein_histgb,mondrian_substitution,0.25,250,0.1794958759620575,0.6217922647269395,0.30866732112704476,cssf_16d6e5408850
2,0,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.22823446866274824,0.7906278437639894,0.3020076420530866,cssf_784e4bfd3195
2,0,DLG4_RAT_McLaughlin_2012,DLG4_RAT,cross_protein_histgb,mondrian_substitution,0.25,250,0.246148181105937,0.8526828301636152,0.3020076420530866,cssf_784e4bfd3195
2,0,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,cross_protein_histgb,mondrian_substitution,0.25,250,0.15379375733689765,0.5327574695676525,0.3020076420530866,cssf_784e4bfd3195
2,0,ENV_HV1BR_Haddox_2016,ENV_HV1BR,cross_protein_histgb,mondrian_substitution,0.25,250,0.2528957019392817,0.8760568475777951,0.3040488734036826,cssf_1bf288bd319a
2,0,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.14566488431602476,0.5045982133271653,0.30866732112704476,cssf_1a40a2a2ccdc
2,0,FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21941557142052248,0.760078215383408,0.30866732112704476,cssf_178ecc1910b6
2,0,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.15636775031580424,0.541674047261526,0.3020076420530866,cssf_784e4bfd3195
2,0,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.23420611836992788,0.811314198577612,0.30866732112704476,cssf_4ba74830b6b6
2,0,HSP82_YEAST_Flynn_2019,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.22250020295729042,0.7707637001270665,0.3040488734036826,cssf_4ba74830b6b6
2,0,HSP82_YEAST_Mishra_2016,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,0.25,250,0.21928240844725344,0.759616925081985,0.30866732112704476,cssf_4ba74830b6b6
2,0,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19898646141777093,0.6893096670427664,0.3040488734036826,cssf_b10f2912eeeb
2,0,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.24297359661527432,0.8416856493137309,0.3040488734036826,cssf_b10f2912eeeb
2,0,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,cross_protein_histgb,mondrian_substitution,0.25,250,0.2059652625657511,0.713484955458857,0.3020076420530866,cssf_029b997580c1
2,0,MET_HUMAN_Estevam_2023,MET_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1696326125053767,0.5876249007724361,0.3040488734036826,cssf_784e4bfd3195
2,0,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,cross_protein_histgb,mondrian_substitution,0.25,237,0.1827883627783884,0.633197815757345,0.2998956483082581,cssf_784e4bfd3195
2,0,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.16562795199079022,0.5737523428794981,0.3040488734036826,cssf_784e4bfd3195
2,0,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,cross_protein_histgb,mondrian_substitution,0.25,168,0.16925451783958384,0.586315503629665,0.3040488734036826,cssf_a7d25cc6753c
2,0,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,159,0.16941368119442213,0.5868669343689356,0.30866732112704476,cssf_24059a2f71bf
2,0,PA_I34A1_Wu_2015,PA_I34A1,cross_protein_histgb,mondrian_substitution,0.25,250,0.2471339778302692,0.8560976398061805,0.31018252641390265,cssf_ec35c0fe8f0c
2,0,PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2077140056997489,0.7195427824027141,0.30866732112704476,cssf_32b373a919b9
2,0,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,cross_protein_histgb,mondrian_substitution,0.25,250,0.23168019762339873,0.802564148064824,0.3020076420530866,cssf_6872ef7481de
2,0,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.18391262980320983,0.6370925074828822,0.3040488734036826,cssf_6d98a5313455
2,0,PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,cross_protein_histgb,mondrian_substitution,0.25,250,0.17885180794328095,0.6195611465472778,0.3040488734036826,cssf_b20798b8020c
2,0,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,cross_protein_histgb,mondrian_substitution,0.25,250,0.24313708142335508,0.8422519775846181,0.3040488734036826,cssf_1bf288bd319a
2,0,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.22702033415817346,0.7864239236972986,0.3040488734036826,cssf_77b576379330
2,0,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21712681355094265,0.7521507979161277,0.3040488734036826,cssf_77b576379330
2,0,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19857748828004126,0.6878929418274464,0.3040488734036826,cssf_dedbcf3c34ac
2,0,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.19090420127778637,0.6613118826389868,0.3040488734036826,cssf_dedbcf3c34ac
2,0,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,cross_protein_histgb,mondrian_substitution,0.25,250,0.25852135020275946,0.8956372731050305,0.3040488734036826,cssf_761ae81d509c
2,0,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,cross_protein_histgb,mondrian_substitution,0.25,250,0.2338739708113993,0.8101749970704698,0.3040488734036826,cssf_761ae81d509c
2,0,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1521009068530088,0.5268932605401211,0.3020076420530866,cssf_784e4bfd3195
2,0,SRC_HUMAN_Ahler_2019,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.16171752376200715,0.5602062153632249,0.3020076420530866,cssf_784e4bfd3195
2,0,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.17022143190611574,0.5896646320294265,0.30866732112704476,cssf_784e4bfd3195
2,0,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.18235362109835096,0.6316917892189893,0.3020076420530866,cssf_784e4bfd3195
2,0,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.2328830049694829,0.8067307970184188,0.3020076420530866,cssf_87dffde05f09
2,0,TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.1580002435987422,0.5473291727072164,0.3040488734036826,cssf_1a40a2a2ccdc
3,0,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,250,0.2310320612550683,0.8003194120922024,0.32384273060597774,cssf_1ca89f8f1279
3,0,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,250,0.2049377765994537,0.7099428684235578,0.32384273060597774,cssf_1ca89f8f1279
3,0,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,248,0.1778366031023437,0.6281266397592471,0.32384273060597774,cssf_1ca89f8f1279
3,0,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,cross_protein_histgb,mondrian_substitution,0.25,250,0.20206824384237013,0.6999852798551314,0.32384273060597774,cssf_1ca89f8f1279
3,0,CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21722781002151437,0.7524995837982512,0.32384273060597774,cssf_0fc8efec29c6
3,0,CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.21539922708721876,0.7461651835349435,0.32384273060597774,cssf_0fc8efec29c6
3,0,DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.17978684144737495,0.6228001992385445,0.32136259272776124,cssf_3bc8071abc2c
3,0,GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.22076657495142274,0.7647597913499907,0.32136259272776124,cssf_8931019bd293
3,0,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,cross_protein_histgb,mondrian_substitution,0.25,250,0.1566938283952185,0.5428036154278701,0.32384273060597774,cssf_f4afbafe8fe3
3,0,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.24631467264236315,0.8532594819623851,0.32384273060597774,cssf_8626537a0620
3,0,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,0.25,250,0.20386523795970396,0.706210253191868,0.32384273060597774,cssf_8626537a0620
3,0,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,cross_protein_histgb,mondrian_substitution,0.25,250,0.17725610829759295,0.6140335185897945,0.32384273060597774,cssf_72f0344ad526
3,0,LGK_LIPST_Klesmith_2015,LGK_LIPST,cross_protein_histgb,mondrian_substitution,0.25,250,0.20808410667668042,0.7208251229079212,0.32384273060597774,cssf_bba3db8a5a23
