protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,selection_gain_sd,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_disagreement,ensemble_agreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,development_crossover_probability_supervised_wins,transport_estimator,fold,predicted_selection_gain_sd,decision_selection_gain_sd,predicted_error_scale,lower_selection_gain_sd,auditor_selected,auditor_confidence,trusted,prediction_error,decision_prediction_error,lower_bound_covers,elastic_predicted_selection_gain_sd
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,venusrem,0.3050509047564365,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,1.0458587981359235,1.1270479444648285,0.0,0.248588806858273,0.751411193141727,Virus,OrganismalFitness,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.4165809200656792,histgb,0,0.7592533865782163,0.7592533865782163,0.2321006794140993,0.3686633890331226,False,,False,0.4542024818217798,0.4542024818217798,False,0.6584589075926042
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,xtrimopglm_100b,0.4866784447462969,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,3.0820304242621703,2.159102569773423,0.0,0.3353447832831662,0.6646552167168338,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.4165809200656792,histgb,0,0.5051488977733877,0.5051488977733877,0.2553863538189381,0.07537266634228784,False,,False,0.018470453027090772,0.018470453027090772,True,0.5926544223257283
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_650m,-0.0074212903913124,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.8167178351083464,0.9388887861334512,0.0,0.3981881558220228,0.6018118441779772,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,histgb,1,-0.010690073597834455,0.26617875713937555,0.25471079318643414,-0.1990875985635192,False,,False,-0.0032687832065220555,0.27360004753068795,True,0.23147776884558424
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm3_open,0.2334419467117139,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.855016244922501,1.1043788172856257,0.0,0.3257985328049355,0.6742014671950645,Virus,OrganismalFitness,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.9797901157917176,histgb,1,0.2980944733714197,0.4566611936702403,0.09401422192572556,0.2849305266167674,False,,False,0.0646525266597058,0.22321924695852638,False,0.33356045702023474
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esmc_600m,0.9386687043057298,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.4283343335298593,2.0419519614152235,0.0,0.1624921777032499,0.83750782229675,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,histgb,1,0.6347038719670758,0.5835489544464618,0.20140881992788415,0.21564641493500253,False,,False,-0.303964832338654,-0.355119749859268,True,0.5782044962659459
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,gemme,0.9911282934219832,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.8534151471905345,1.2300511151159927,0.0,0.1826566829320486,0.8173433170679514,Virus,OrganismalFitness,evolutionary-sequence-model,msa,known-development-benchmark,available,0.9797901157917176,histgb,1,0.5223761416396788,0.569480311195639,0.14801883407183083,0.2991023557016819,False,,False,-0.46875215178230434,-0.42164798222634414,True,0.5147964687912359
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,progen3_3b,0.9616713431909416,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0085427015371279,1.3767700292506455,0.0,0.175709408212737,0.8242905917872629,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,histgb,1,0.6365862538006838,0.5983572161586399,0.17857687333910854,0.27216055196588906,False,,False,-0.3250850893902578,-0.3633141270323017,True,0.5311725910334457
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,prosst_2048,0.3541598410268601,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,4.022876041218073,0.8649012265670739,0.0,0.2718962470986894,0.7281037529013106,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9797901157917176,histgb,1,0.13812283008422185,0.3496597715238892,0.13802922737485157,0.09752928738622763,False,,False,-0.21603701094263825,-0.004500069502970883,True,0.38634789690835103
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,s3f_msa,0.9379983495692994,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.8138027895977188,1.8251526645944984,0.0,0.1413142475193329,0.858685752480667,Virus,OrganismalFitness,structure-msa-model,structure_msa,known-development-benchmark,available,0.9797901157917176,histgb,1,0.8492469868139955,0.7623907388903184,0.2513369703143735,0.30328716197207356,True,2.100201414008655,True,-0.08875136275530393,-0.175607610678981,True,0.5972632182174653
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,saprot_650m,0.159828785619174,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,2.6210486369327226,1.1842643539631676,0.0,0.3337501109437855,0.6662498890562145,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9797901157917176,histgb,1,0.23591574281335015,0.4117383043202412,0.12330492802586113,0.18650389715160287,False,,False,0.07608695719417616,0.25190951870106726,False,0.32817521134129285
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,siterm,0.9627084443851172,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.054152619201872,1.7827836538881423,0.0,0.1731753566388546,0.8268246433611454,Virus,OrganismalFitness,structure-msa-model,structure_msa,known-development-benchmark,available,0.9797901157917176,histgb,1,0.7564356187524577,0.6826274006547827,0.19886332143943256,0.3193745848175857,False,,False,-0.20627282563265947,-0.2800810437303345,True,0.5561469287351152
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,tranception_l,0.9836730658611684,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0043287034681687,2.2732407085186437,0.0,0.162473845129456,0.8375261548705439,Virus,OrganismalFitness,retrieval-augmented-protein-language-model,msa_retrieval,known-development-benchmark,available,0.9797901157917176,histgb,1,0.7284245476644268,0.673373294882805,0.19822170933873545,0.311292476981509,False,,False,-0.25524851819674166,-0.3102997709783635,True,0.5956276460969301
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,venusrem,0.8319483056216272,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.9119580885502728,1.1259538911876446,0.0,0.1909239222100487,0.8090760777899513,Virus,OrganismalFitness,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.9797901157917176,histgb,1,0.5032375830842787,0.5551486352989756,0.15164567692556769,0.2781457231781114,False,,False,-0.32871072253734857,-0.2767996703226516,True,0.4991090562963903
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,xtrimopglm_100b,0.7834369669093402,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.9003535790321897,1.9528156300367256,0.0,0.203010414136411,0.7969895858635889,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,histgb,1,0.6975903028239658,0.6351395480643278,0.1928940196432364,0.2827905312301597,False,,False,-0.08584666408537434,-0.14829741884501235,True,0.5289492964337892
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm2_650m,-0.0986406890395417,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.148522148985061,0.9420645869465428,0.0,0.1283882349762054,0.8716117650237946,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,histgb,3,0.4800477099388972,0.4877375237274076,0.1285562313360276,0.05443679657273204,False,,False,0.5786883989784389,0.5863782127669492,False,0.5298509015240479
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm3_open,-0.0144962896745911,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,5.010006426843474,1.3313939457076385,0.0,0.1143340246113802,0.8856659753886198,Prokaryote,Activity,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.556775929876107,histgb,3,0.5380345050406854,0.5508208180967438,0.18724202197668116,-0.08028125632810446,False,,False,0.5525307947152764,0.5653171077713348,True,0.5909560501746755
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esmc_600m,0.1970204808429309,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.58451513893639,1.7793268953638446,0.0,0.0840988182933322,0.9159011817066678,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,histgb,3,0.5413942210977161,0.5356419673647626,0.195692801234234,-0.12394358669593508,False,,False,0.3443737402547852,0.33862148652183166,True,0.6619316199638988
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,gemme,0.1581083227168205,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.2399286918382257,1.212702619483463,0.0,0.1043760517789729,0.8956239482210271,Prokaryote,Activity,evolutionary-sequence-model,msa,known-development-benchmark,available,0.556775929876107,histgb,3,0.5249257798455147,0.5426551116722585,0.16101336559160848,-4.287867333629958e-05,False,,False,0.3668174571286942,0.38454678895543803,True,0.5949289534566174
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,progen3_3b,0.1049777234663811,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.0625222242467337,0.8963666770064473,0.0,0.1230102276232634,0.8769897723767366,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,histgb,3,0.5024250395847301,0.5130830130989492,0.13803235506765263,0.04784286721016129,False,,False,0.39744731611834894,0.4081052896325681,True,0.5340973040149687
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,prosst_2048,0.0821765396397927,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,4.080972766914045,0.8597644861956582,0.0,0.1388131468484423,0.8611868531515576,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.556775929876107,histgb,3,0.49772370160837104,0.5051440442852131,0.12001212448857837,0.10064135882335956,False,,False,0.4155471619685783,0.4229675046454204,False,0.5172107735569631
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,s3f_msa,0.1154041147230722,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.897111355449882,1.4353645998324092,0.0,0.0732420783417622,0.9267579216582378,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.556775929876107,histgb,3,0.5443635695542774,0.5732558245359083,0.18837764386326653,-0.06167388067833357,True,-0.5774120278642392,False,0.42895945483120523,0.45785170981283607,True,0.6571115931441759
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,saprot_650m,0.031385418668651,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.604663976467101,1.6978136633386456,0.0,0.1043760517789729,0.8956239482210271,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.556775929876107,histgb,3,0.5594022704700706,0.565524436223559,0.196008225531419,-0.09512426021391907,False,,False,0.5280168518014197,0.534139017554908,True,0.6355849796185051
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,siterm,0.2507726131287658,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.792275814940804,1.3224607940038928,0.0,0.0984726197265799,0.90152738027342,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.556775929876107,histgb,3,0.5294243218783118,0.5439660692908861,0.1810958742288678,-0.06642032094929928,False,,False,0.278651708749546,0.2931934561621203,True,0.612379876626938
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,tranception_l,0.0999984756659653,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.0336286780326852,0.9154538480849675,0.0,0.0740534936612786,0.9259465063387212,Prokaryote,Activity,retrieval-augmented-protein-language-model,msa_retrieval,known-development-benchmark,available,0.556775929876107,histgb,3,0.5137293248347313,0.5306011562113844,0.13532396128769453,0.07448969262823713,False,,False,0.413730849168766,0.43060268054541906,True,0.6124048155112747
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,venusrem,0.0994188437340796,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.9491173741184226,0.9490966778269232,0.0,0.1005446905678479,0.899455309432152,Prokaryote,Activity,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.556775929876107,histgb,3,0.5064003141122743,0.5249014201444582,0.1340671942493828,0.07302590892165284,False,,False,0.40698147037819465,0.42548257641037857,True,0.5781925737778442
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,xtrimopglm_100b,0.1691422799744039,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.1718915704122153,2.6647973336663173,0.0,0.1819120048294786,0.8180879951705213,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,histgb,3,0.5143707431909508,0.5223391622434198,0.19133765852045817,-0.12256731725877679,False,,False,0.3452284632165469,0.3531968822690159,True,0.599967174151018
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm2_650m,-0.0410214007610705,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5013306586472837,1.3364199090299784,0.0,0.2700574643477684,0.7299425356522316,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9866048709400116,histgb,4,0.0333443435934382,0.14644942452301984,0.1566851525934556,-0.192663926448909,False,,False,0.0743657443545087,0.18747082528409034,True,0.35731029545511295
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm3_open,0.2803673827147173,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,4.635828229004135,1.042611728544089,0.0,0.2764875438246784,0.7235124561753216,Prokaryote,Activity,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.9866048709400116,histgb,4,0.3660072487088558,0.41741092952319475,0.16375344428011845,0.06299968950538715,False,,False,0.08563986599413853,0.13704354680847747,True,0.3479317953973444
