protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,selection_gain_sd,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_disagreement,ensemble_agreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,development_crossover_probability_supervised_wins
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,venusrem,0.3050509047564365,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,1.0458587981359235,1.1270479444648285,0.0,0.248588806858273,0.751411193141727,Virus,OrganismalFitness,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.41658092006567926
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,xtrimopglm_100b,0.4866784447462969,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,3.0820304242621703,2.159102569773423,0.0,0.3353447832831662,0.6646552167168338,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.41658092006567926
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_650m,-0.0074212903913124,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.8167178351083462,0.9388887861334511,0.0,0.3981881558220228,0.6018118441779772,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm3_open,0.2334419467117139,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.855016244922501,1.1043788172856255,0.0,0.32579853280493554,0.6742014671950645,Virus,OrganismalFitness,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esmc_600m,0.9386687043057298,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.4283343335298593,2.0419519614152235,0.0,0.16249217770324997,0.83750782229675,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,gemme,0.9911282934219832,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.8534151471905345,1.2300511151159927,0.0,0.18265668293204862,0.8173433170679514,Virus,OrganismalFitness,evolutionary-sequence-model,msa,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,progen3_3b,0.9616713431909416,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.008542701537127904,1.3767700292506457,0.0,0.17570940821273706,0.8242905917872629,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,prosst_2048,0.3541598410268601,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,4.022876041218073,0.8649012265670739,0.0,0.2718962470986894,0.7281037529013106,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,s3f_msa,0.9379983495692994,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.8138027895977188,1.8251526645944984,0.0,0.14131424751933297,0.858685752480667,Virus,OrganismalFitness,structure-msa-model,structure_msa,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,saprot_650m,0.159828785619174,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,2.6210486369327226,1.1842643539631676,0.0,0.3337501109437855,0.6662498890562145,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,siterm,0.9627084443851172,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.054152619201872,1.7827836538881425,0.0,0.17317535663885464,0.8268246433611454,Virus,OrganismalFitness,structure-msa-model,structure_msa,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,tranception_l,0.9836730658611684,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0043287034681687596,2.2732407085186437,0.0,0.16247384512945606,0.8375261548705439,Virus,OrganismalFitness,retrieval-augmented-protein-language-model,msa_retrieval,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,venusrem,0.8319483056216272,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.9119580885502728,1.1259538911876446,0.0,0.19092392221004872,0.8090760777899513,Virus,OrganismalFitness,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,xtrimopglm_100b,0.7834369669093402,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.9003535790321897,1.9528156300367256,0.0,0.20301041413641108,0.7969895858635889,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm2_650m,-0.0986406890395417,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.1485221489850606,0.9420645869465428,0.0,0.12838823497620544,0.8716117650237946,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm3_open,-0.0144962896745911,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,5.010006426843474,1.3313939457076385,0.0,0.1143340246113802,0.8856659753886198,Prokaryote,Activity,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esmc_600m,0.1970204808429309,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.58451513893639,1.7793268953638446,0.0,0.08409881829333221,0.9159011817066678,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,gemme,0.1581083227168205,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.2399286918382257,1.212702619483463,0.0,0.10437605177897291,0.8956239482210271,Prokaryote,Activity,evolutionary-sequence-model,msa,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,progen3_3b,0.1049777234663811,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.06252222424673376,0.8963666770064473,0.0,0.12301022762326341,0.8769897723767366,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,prosst_2048,0.0821765396397927,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,4.080972766914045,0.8597644861956582,0.0,0.13881314684844237,0.8611868531515576,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,s3f_msa,0.1154041147230722,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.897111355449882,1.4353645998324092,0.0,0.07324207834176222,0.9267579216582378,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,saprot_650m,0.031385418668651,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.6046639764671005,1.6978136633386456,0.0,0.10437605177897291,0.8956239482210271,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,siterm,0.2507726131287658,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.792275814940804,1.3224607940038928,0.0,0.09847261972657995,0.90152738027342,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,tranception_l,0.0999984756659653,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.03362867803268527,0.9154538480849677,0.0,0.07405349366127867,0.9259465063387213,Prokaryote,Activity,retrieval-augmented-protein-language-model,msa_retrieval,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,venusrem,0.0994188437340796,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.9491173741184226,0.9490966778269232,0.0,0.10054469056784798,0.899455309432152,Prokaryote,Activity,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,xtrimopglm_100b,0.1691422799744039,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.1718915704122153,2.6647973336663173,0.0,0.18191200482947867,0.8180879951705213,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm2_650m,-0.0410214007610705,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5013306586472837,1.3364199090299784,0.0,0.27005746434776845,0.7299425356522316,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm3_open,0.2803673827147173,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,4.635828229004135,1.042611728544089,0.0,0.27648754382467844,0.7235124561753216,Prokaryote,Activity,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esmc_600m,-0.072764970051017,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5044929860418836,1.3401621932366456,0.0,0.2353190924936992,0.7646809075063008,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,gemme,0.525675381064926,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.0532418201851559,1.6917693765684791,0.0,0.3216128168570529,0.6783871831429471,Prokaryote,Activity,evolutionary-sequence-model,msa,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,progen3_3b,0.0298070727354702,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,0.023266455915327812,0.9908280018233993,0.0,0.24525133044116876,0.7547486695588312,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,prosst_2048,0.4517777559506347,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,3.6900063143139588,0.7364004808590359,0.0,0.23252857337101596,0.767471426628984,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,s3f_msa,0.5079088350211801,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,0.8153129957375885,1.6553806630408112,0.0,0.1589976834012028,0.8410023165987972,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,saprot_650m,0.2828107267344259,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,3.335473578553512,1.029521404202446,0.0,0.2353190924936992,0.7646809075063008,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,siterm,0.4759524530190168,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,2.2709106108742545,1.7651250038581106,0.0,0.2667809105597525,0.7332190894402475,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,tranception_l,0.4512393584997241,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,0.027367127364352463,2.690667256802909,0.0,0.18334999357650572,0.8166500064234943,Prokaryote,Activity,retrieval-augmented-protein-language-model,msa_retrieval,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,venusrem,0.5243872699194758,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,0.8422665529228714,0.9627329033217025,0.0,0.17158066126698124,0.8284193387330188,Prokaryote,Activity,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,xtrimopglm_100b,0.0295100852299494,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.3254239272984787,1.6333648198179485,0.0,0.259723387260411,0.740276612739589,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9866048709400115
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,A0A2Z5U3Z0_9INFA,cssf_97ae43962602,esm2_650m,0.8742570202757723,565,0.9982300884955753,564,57581,9047.2,0.968,0.0,0.2744,0.0,3.7526839380363217,2.0455210525947716,0.0,0.16869301779930646,0.8313069822006935,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.11919671961451675
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,A0A2Z5U3Z0_9INFA,cssf_97ae43962602,esm3_open,0.4392173717934542,565,0.9982300884955753,564,57581,9047.2,0.968,0.0,0.2744,0.0,4.273982213256119,1.1589807439174722,0.0,0.28399937938318986,0.7160006206168101,Virus,OrganismalFitness,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.11919671961451675
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,A0A2Z5U3Z0_9INFA,cssf_97ae43962602,esmc_600m,-0.0305817449506235,565,0.9982300884955753,564,57581,9047.2,0.968,0.0,0.2744,0.0,1.3248772135915736,1.0774458728161167,0.0,0.40150256438693066,0.5984974356130693,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.11919671961451675
