protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,selection_gain_sd,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_disagreement,ensemble_agreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,development_crossover_probability_supervised_wins,transport_estimator,fold,predicted_selection_gain_sd,decision_selection_gain_sd,predicted_error_scale,lower_selection_gain_sd,auditor_selected,auditor_confidence,trusted,prediction_error,decision_prediction_error,lower_bound_covers
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,venusrem,0.3050509047564365,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,1.0458587981359235,1.1270479444648285,0.0,0.248588806858273,0.751411193141727,Virus,OrganismalFitness,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.4165809200656792,elastic_net,0,0.6584589075926042,0.6584589075926042,0.302069153696496,-0.01953516632907737,False,,False,0.3534080028361677,0.3534080028361677,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,A0A140D2T1_ZIKV,cssf_a5d49b9502ef,xtrimopglm_100b,0.4866784447462969,3423,0.147239263803681,504,16501,854.1,0.948,0.0,0.2561,0.0,3.0820304242621703,2.159102569773423,0.0,0.3353447832831662,0.6646552167168338,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.4165809200656792,elastic_net,0,0.5926544223257283,0.5926544223257283,0.3640637498702219,-0.22448649365711104,False,,False,0.10597597757943139,0.10597597757943139,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_650m,-0.0074212903913124,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.8167178351083464,0.9388887861334512,0.0,0.3981881558220228,0.6018118441779772,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.23147776884558424,0.23147776884558424,0.21851996932263518,-0.4596329042228965,False,,False,0.23889905923689664,0.23889905923689664,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm3_open,0.2334419467117139,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.855016244922501,1.1043788172856257,0.0,0.3257985328049355,0.6742014671950645,Virus,OrganismalFitness,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.33356045702023474,0.33356045702023474,0.1618253810835774,-0.1782428732974115,False,,False,0.10011851030852084,0.10011851030852084,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esmc_600m,0.9386687043057298,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.4283343335298593,2.0419519614152235,0.0,0.1624921777032499,0.83750782229675,Virus,OrganismalFitness,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.5782044962659459,0.5782044962659459,0.2874296517922441,-0.33084606202278044,False,,False,-0.36046420803978385,-0.36046420803978385,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,gemme,0.9911282934219832,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.8534151471905345,1.2300511151159927,0.0,0.1826566829320486,0.8173433170679514,Virus,OrganismalFitness,evolutionary-sequence-model,msa,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.5147964687912359,0.5147964687912359,0.18360647744205047,-0.06589369237823262,False,,False,-0.4763318246307473,-0.4763318246307473,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,progen3_3b,0.9616713431909416,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0085427015371279,1.3767700292506455,0.0,0.175709408212737,0.8242905917872629,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.5311725910334457,0.5311725910334457,0.27313791333297793,-0.3326776452136876,False,,False,-0.4304987521574959,-0.4304987521574959,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,prosst_2048,0.3541598410268601,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,4.022876041218073,0.8649012265670739,0.0,0.2718962470986894,0.7281037529013106,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.38634789690835103,0.38634789690835103,0.18979580247049185,-0.21391717359093776,False,,False,0.03218805588149093,0.03218805588149093,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,s3f_msa,0.9379983495692994,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.8138027895977188,1.8251526645944984,0.0,0.1413142475193329,0.858685752480667,Virus,OrganismalFitness,structure-msa-model,structure_msa,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.5972632182174653,0.5972632182174653,0.29431859152074885,-0.3335749130205583,True,1.8594488221990237,False,-0.3407351313518341,-0.3407351313518341,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,saprot_650m,0.159828785619174,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,2.6210486369327226,1.1842643539631676,0.0,0.3337501109437855,0.6662498890562145,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.32817521134129285,0.32817521134129285,0.1737183453149711,-0.22124186448536148,False,,False,0.16834642572211886,0.16834642572211886,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,siterm,0.9627084443851172,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.054152619201872,1.7827836538881423,0.0,0.1731753566388546,0.8268246433611454,Virus,OrganismalFitness,structure-msa-model,structure_msa,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.5561469287351152,0.5561469287351152,0.27003246944640336,-0.2978817547208489,False,,False,-0.406561515650002,-0.406561515650002,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,tranception_l,0.9836730658611684,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0043287034681687,2.2732407085186437,0.0,0.162473845129456,0.8375261548705439,Virus,OrganismalFitness,retrieval-augmented-protein-language-model,msa_retrieval,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.5956276460969301,0.5956276460969301,0.30480968768566674,-0.3683905581304756,False,,False,-0.38804541976423834,-0.38804541976423834,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,venusrem,0.8319483056216272,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.9119580885502728,1.1259538911876446,0.0,0.1909239222100487,0.8090760777899513,Virus,OrganismalFitness,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.4991090562963903,0.4991090562963903,0.19655369415230073,-0.1225291229545436,False,,False,-0.33283924932523695,-0.33283924932523695,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,xtrimopglm_100b,0.7834369669093402,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,3.9003535790321897,1.9528156300367256,0.0,0.203010414136411,0.7969895858635889,Virus,OrganismalFitness,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.9797901157917176,elastic_net,1,0.5289492964337892,0.5289492964337892,0.23023169654736642,-0.1992019258813733,False,,False,-0.254487670475551,-0.254487670475551,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm2_650m,-0.0986406890395417,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.148522148985061,0.9420645869465428,0.0,0.1283882349762054,0.8716117650237946,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.5298509015240479,0.5298509015240479,0.15003837621595792,-0.0668078283259198,False,,False,0.6284915905635896,0.6284915905635896,False
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm3_open,-0.0144962896745911,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,5.010006426843474,1.3313939457076385,0.0,0.1143340246113802,0.8856659753886198,Prokaryote,Activity,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.5909560501746755,0.5909560501746755,0.2418837271439815,-0.37094477179485885,False,,False,0.6054523398492666,0.6054523398492666,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esmc_600m,0.1970204808429309,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.58451513893639,1.7793268953638446,0.0,0.0840988182933322,0.9159011817066678,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.6619316199638988,0.6619316199638988,0.23389118440573303,-0.26818519768122917,True,-0.18862598319115456,False,0.46491113912096793,0.46491113912096793,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,gemme,0.1581083227168205,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.2399286918382257,1.212702619483463,0.0,0.1043760517789729,0.8956239482210271,Prokaryote,Activity,evolutionary-sequence-model,msa,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.5949289534566174,0.5949289534566174,0.1886543522467109,-0.1552942163154567,False,,False,0.43682063073979693,0.43682063073979693,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,progen3_3b,0.1049777234663811,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.0625222242467337,0.8963666770064473,0.0,0.1230102276232634,0.8769897723767366,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.5340973040149687,0.5340973040149687,0.17628908402718454,-0.16695281139468376,False,,False,0.42911958054858756,0.42911958054858756,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,prosst_2048,0.0821765396397927,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,4.080972766914045,0.8597644861956582,0.0,0.1388131468484423,0.8611868531515576,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.5172107735569631,0.5172107735569631,0.14644657097077898,-0.06516439758284986,False,,False,0.4350342339171704,0.4350342339171704,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,s3f_msa,0.1154041147230722,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.897111355449882,1.4353645998324092,0.0,0.0732420783417622,0.9267579216582378,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.6571115931441759,0.6571115931441759,0.2130314773308672,-0.19005227178159256,False,,False,0.5417074784211037,0.5417074784211037,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,saprot_650m,0.031385418668651,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.604663976467101,1.6978136633386456,0.0,0.1043760517789729,0.8956239482210271,Prokaryote,Activity,structure-aware-protein-language-model,sequence_structure,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.6355849796185051,0.6355849796185051,0.23973057755732757,-0.3177533963292142,False,,False,0.6041995609498542,0.6041995609498542,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,siterm,0.2507726131287658,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.792275814940804,1.3224607940038928,0.0,0.0984726197265799,0.90152738027342,Prokaryote,Activity,structure-msa-model,structure_msa,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.612379876626938,0.612379876626938,0.2131890873537858,-0.23541075725260052,False,,False,0.36160726349817224,0.36160726349817224,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,tranception_l,0.0999984756659653,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.0336286780326852,0.9154538480849675,0.0,0.0740534936612786,0.9259465063387212,Prokaryote,Activity,retrieval-augmented-protein-language-model,msa_retrieval,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.6124048155112747,0.6124048155112747,0.17401165726878115,-0.07958863992067022,False,,False,0.5124063398453094,0.5124063398453094,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,venusrem,0.0994188437340796,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.9491173741184226,0.9490966778269232,0.0,0.1005446905678479,0.899455309432152,Prokaryote,Activity,retrieval-structure-ensemble,structure_msa,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.5781925737778442,0.5781925737778442,0.1431188443272397,0.009050798003255478,False,,False,0.47877373004376456,0.47877373004376456,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,xtrimopglm_100b,0.1691422799744039,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.1718915704122153,2.6647973336663173,0.0,0.1819120048294786,0.8180879951705213,Prokaryote,Activity,autoregressive-protein-language-model,single_sequence,known-development-benchmark,available,0.556775929876107,elastic_net,3,0.599967174151018,0.599967174151018,0.2190004381845956,-0.27093350192487664,False,,False,0.43082489417661407,0.43082489417661407,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm2_650m,-0.0410214007610705,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5013306586472837,1.3364199090299784,0.0,0.2700574643477684,0.7299425356522316,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9866048709400116,elastic_net,4,0.35731029545511295,0.35731029545511295,0.22141908072295313,-0.15129543886379604,False,,False,0.3983316962161835,0.3983316962161835,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm3_open,0.2803673827147173,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,4.635828229004135,1.042611728544089,0.0,0.2764875438246784,0.7235124561753216,Prokaryote,Activity,multimodal-generative-model,sequence_structure_function,known-development-benchmark,available,0.9866048709400116,elastic_net,4,0.3479317953973444,0.3479317953973444,0.17417315617821297,-0.05214874737892644,False,,False,0.06756441268262714,0.06756441268262714,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esmc_600m,-0.072764970051017,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5044929860418836,1.3401621932366456,0.0,0.2353190924936992,0.7646809075063008,Prokaryote,Activity,masked-protein-language-model,single_sequence,known-development-benchmark,available,0.9866048709400116,elastic_net,4,0.4045348505260998,0.4045348505260998,0.20794279219983702,-0.07311547743029678,False,,False,0.4772998205771168,0.4772998205771168,True
