protocol_id,panel_id,dataset_id,assay_id,task_id,target_id,protein_id,family_id,model_id,selection_gain_sd,protein_length,assayed_fraction,mutated_positions,msa_depth,msa_neff,alignment_coverage,sequence_identity_to_development,structure_similarity_to_development,domain_coverage,score_dispersion,score_tail_separation,missing_fraction,ensemble_disagreement,ensemble_agreement,taxon,assay_modality,model_family,model_modalities,exposure_status,structure_available,development_crossover_probability_supervised_wins,transport_estimator,fold,predicted_selection_gain_sd,decision_selection_gain_sd,predicted_error_scale,lower_selection_gain_sd,auditor_selected,auditor_confidence,trusted,prediction_error,decision_prediction_error,lower_bound_covers
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_150m,-0.0634174838363436,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.3803243047834917,1.125505730995576,0.0,0.36424669718893,0.63575330281107,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,1,0.16549337374929107,0.16549337374929107,0.13162923546347613,-0.29562864802794697,False,,False,0.22891085758563468,0.22891085758563468,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_35m,-0.0611938948174764,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.0712538172559896,1.4117689813719854,0.0,0.3724082813817592,0.6275917186182408,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,1,0.1746830866281694,0.1746830866281694,0.14515402582020193,-0.33381882496949683,False,,False,0.23587698144564578,0.23587698144564578,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_650m,-0.0074212903913124,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.8167178351083464,0.9388887861334512,0.0,0.3555543728155607,0.6444456271844393,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,1,0.1680407619419529,0.1680407619419529,0.1399243505382957,-0.3221406114353102,False,,False,0.17546205233326528,0.17546205233326528,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm2_8m,-0.0487206072792298,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.040000320209489,1.4165589170423645,0.0,0.3675946156538821,0.6324053843461179,Virus,OrganismalFitness,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,1,0.17767793116283814,0.17767793116283814,0.14515402582020193,-0.3308239804348281,False,,False,0.22639853844206795,0.22639853844206795,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,esm_if1,-0.0076705805435503,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0057080766696376,0.982322877873473,0.0,0.43639168939604,0.56360831060396,Virus,OrganismalFitness,inverse-folding-model,sequence+structure,known-development-benchmark,available,,elastic_net,1,0.1872402643606419,0.1872402643606419,0.31656124244588246,-0.9217334345215016,False,,False,0.1949108449041922,0.1949108449041922,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,saprot_35m,0.0523893213391179,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,1.8577218543259688,1.2892498484334811,0.0,0.3459981794501167,0.6540018205498833,Virus,OrganismalFitness,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,,elastic_net,1,0.3111703186808666,0.3111703186808666,0.1837623842055669,-0.33258394938208974,False,,False,0.2587809973417487,0.2587809973417487,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,tranception_l_no_retrieval,0.9695047211480669,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0053147660615099,1.9377507266532492,0.0,0.3990284270813764,0.6009715729186236,Virus,OrganismalFitness,autoregressive-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,1,0.2772973631157191,0.2772973631157191,0.29191074838952585,-0.745321008873798,False,,False,-0.6922073580323478,-0.6922073580323478,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,A0A192B1T2_9HIV1,cssf_1bf288bd319a,vespag,0.3249930860882668,852,0.7769953051643192,662,74854,36470.5,0.986,0.0,0.2133,0.0,0.0500829330531196,2.6192548754721616,0.0,0.3483812775371809,0.651618722462819,Virus,OrganismalFitness,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,elastic_net,1,0.36944207384083305,0.36944207384083305,0.14547332432310645,-0.1401784005950305,False,,False,0.04444898775256623,0.04444898775256623,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,carp_640m,0.1182394227272361,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.688862080752421,1.8222147553571104,0.0,0.1694782142531274,0.8305217857468725,Prokaryote,Activity,convolutional-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,3,0.5610489059241397,0.5610489059241397,0.15587759449585115,0.2253753611203379,True,-0.21384666170109368,True,0.4428094831969036,0.4428094831969036,False
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm1v_ensemble,0.1384287711017129,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.5355105941225435,1.9723418756262423,0.0,0.1974747710165537,0.8025252289834462,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,3,0.4267821593724611,0.4267821593724611,0.14880001597377504,0.10634977785974264,False,,False,0.2883533882707482,0.2883533882707482,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm2_150m,0.0465745686909572,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.6906822039899785,0.7891462869214394,0.0,0.1958393278034969,0.8041606721965031,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,3,0.291767392426777,0.291767392426777,0.13155831676487031,0.00846403071072982,False,,False,0.24519282373581983,0.24519282373581983,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm2_35m,-0.1024327389071795,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.3815977493941523,0.7825894825235253,0.0,0.2533463039693026,0.7466536960306974,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,3,0.24691751791948213,0.24691751791948213,0.15294169091190427,-0.08243372529624976,False,,False,0.34935025682666165,0.34935025682666165,False
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm2_650m,-0.0986406890395417,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,3.148522148985061,0.9420645869465428,0.0,0.1653213405883502,0.8346786594116498,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,3,0.3400916960411023,0.3400916960411023,0.09356393475488632,0.13860707763559915,False,,False,0.438732385080644,0.438732385080644,False
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm2_8m,-0.0676967240975468,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.017446481405209,0.8695717942097353,0.0,0.2556958282774597,0.7443041717225403,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,3,0.23884135461301131,0.23884135461301131,0.13698454895396125,-0.05614708987411454,False,,False,0.3065380787105581,0.3065380787105581,False
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,esm_if1,0.0336410947409292,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.0368548586089152,1.237964449493465,0.0,0.2264511070595651,0.7735488929404348,Prokaryote,Activity,inverse-folding-model,sequence+structure,known-development-benchmark,available,,elastic_net,3,0.37563533982835745,0.37563533982835745,0.1787461537733545,-0.009284348284640365,False,,False,0.34199424508742826,0.34199424508742826,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,saprot_35m,-0.1235788291451304,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,2.963473799406629,1.047742363635858,0.0,0.1633919436877853,0.8366080563122147,Prokaryote,Activity,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,,elastic_net,3,0.4686991658654608,0.4686991658654608,0.1255640971884728,0.19830401549338095,False,,False,0.5922779950105912,0.5922779950105912,False
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,tranception_l_no_retrieval,0.1100547405083198,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.0600039861876126,0.7760533904318484,0.0,0.1841043756903737,0.8158956243096263,Prokaryote,Activity,autoregressive-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,3,0.3194050404931341,0.3194050404931341,0.16547455873639993,-0.036935021627664655,False,,False,0.2093502999848143,0.2093502999848143,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,A0A1I9GEU1_NEIME,cssf_977f4be4ca9f,vespag,0.0065171137355787,161,1.0,161,5553,2265.9,0.857,0.0,0.3352,1.0,0.1208308929165832,1.8962517089987208,0.0,0.1633919436877853,0.8366080563122147,Prokaryote,Activity,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,elastic_net,3,0.43061804324547653,0.43061804324547653,0.13610159234923128,0.13753099564849536,False,,False,0.42410092950989786,0.42410092950989786,False
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,carp_640m,-0.1575417440549658,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5970209118077243,1.1549808752096529,0.0,0.0304538425626779,0.969546157437322,Prokaryote,Activity,convolutional-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,4,0.45506280252123127,0.45506280252123127,0.4376281804265886,-0.24561807520812368,True,-3.212526756690889,False,0.6126045465761971,0.6126045465761971,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm1v_ensemble,-0.0292705013686444,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5283620605912274,1.269941936015388,0.0,0.0231158398109412,0.9768841601890588,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,4,0.33919201305459257,0.33919201305459257,0.4574287110876594,-0.39319124085534163,False,,False,0.36846251442323696,0.36846251442323696,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm2_150m,-0.080339686002854,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5901521286838236,1.2887762948728676,0.0,0.0444323572810678,0.955567642718932,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,4,0.3360201320668169,0.3360201320668169,0.4519683482931441,-0.38762060486934224,False,,False,0.41635981806967093,0.41635981806967093,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm2_35m,-0.1457350484874278,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5427714393498029,1.304092019859985,0.0,0.0284989379158651,0.9715010620841348,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,4,0.34052284895317897,0.34052284895317897,0.45712599004205706,-0.3913757221656857,False,,False,0.48625789744060677,0.48625789744060677,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm2_650m,-0.0410214007610705,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.5013306586472837,1.3364199090299784,0.0,0.0416462465360523,0.9583537534639476,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,4,0.33745124032092544,0.33745124032092544,0.4488362600081854,-0.3811747501551418,False,,False,0.37847264108199596,0.37847264108199596,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm2_8m,-0.139853911085786,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,1.4358834057940102,1.391704389563489,0.0,0.0416462465360523,0.9583537534639476,Prokaryote,Activity,masked-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,4,0.3393591386241097,0.3393591386241097,0.43880400796172353,-0.3632043415203219,False,,False,0.4792130497098957,0.4792130497098957,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,esm_if1,0.4704606715847494,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,0.0590459569896312,1.046772105328557,0.0,0.3513937828110169,0.648606217188983,Prokaryote,Activity,inverse-folding-model,sequence+structure,known-development-benchmark,available,,elastic_net,4,0.2962817484462537,0.2962817484462537,0.17286367922666518,0.019511924414358506,False,,False,-0.1741789231384957,-0.1741789231384957,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,saprot_35m,0.1097686481101867,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,2.3704511498227485,1.2166718542836816,0.0,0.1821962496150461,0.8178037503849539,Prokaryote,Activity,structure-aware-protein-language-model,sequence+structure,known-development-benchmark,available,,elastic_net,4,0.43822909638490964,0.43822909638490964,0.24611983213535457,0.04416978366171953,False,,False,0.3284604482747229,0.3284604482747229,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,tranception_l_no_retrieval,-0.2314359319167205,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,0.0187962703847216,1.236814061698812,0.0,0.0528856723153285,0.9471143276846714,Prokaryote,Activity,autoregressive-protein-language-model,sequence,known-development-benchmark,available,,elastic_net,4,0.4180316034856083,0.4180316034856083,0.49869481957921213,-0.38042228849464155,False,,False,0.6494675354023288,0.6494675354023288,True
variantshift-development-v1,proteingym-v1.3,proteingym-substitutions-v1.3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,A0A247D711_LISMN,cssf_c9df9de4e934,vespag,0.4376326656161532,87,1.0,87,57,8.9,1.0,0.0,0.4406,1.0,0.0605721809351165,2.6305464915787997,0.0,0.2995034949219288,0.7004965050780712,Prokaryote,Activity,distilled-evolutionary-variant-effect-model,sequence,known-development-benchmark,available,,elastic_net,4,0.4294492635064736,0.4294492635064736,0.18972472180516048,0.12568344003547482,False,,False,-0.008183402109679605,-0.008183402109679605,True
